model,base_id,donor_id,split,contrast,contrast_kind,contrast_order,binding_changes,expect,layer,target_condition,rho_from,rho_to,delta_frac_inner_def_name,delta_frac_inner_def_value,delta_frac_outer_def_name,delta_frac_outer_def_value,delta_frac_use_site,delta_frac_return_kw,delta_frac_signature,delta_frac_suffix,delta_frac_other,delta_frac_outer_def,delta_frac_inner_def,delta_frac_inner_def_identical,delta_frac_both_defs,binding_shift,binding_shift_identical
deepseek-coder-6.7b,base_0344,base_0335,test,flip_ba_mismatched,mismatched,91,1,no_shift,0,bound,1.0000004027639113,1.0000002157151684,-0.0028330199790453413,0.046774048072883975,-0.04524065088620843,-0.04529439444947887,-0.015508196272853669,0.001777988350356731,0.0056319823963756205,-0.0004463053516192139,0.05513836107084613,-0.09053504533568735,0.04394102809383864,0.046774048072883975,-0.046594017241848695,0.134476073429526,0.13730909340857134
deepseek-coder-6.7b,base_0344,base_0335,test,flip_ba_mismatched,mismatched,91,1,no_shift,3,bound,1.0000000840508334,1.0000002066701494,0.0017047369771062693,0.05075567719431709,-0.0360386200831348,-0.06010256670366297,-0.017792234264179054,0.00368657199796801,0.0045804671314474375,-0.00208018955860792,0.05528627992806179,-0.09614118678679778,0.05246041417142336,0.05075567719431709,-0.04368077261537445,0.14860160095822114,0.14689686398111487
deepseek-coder-6.7b,base_0344,base_0335,test,flip_ba_mismatched,mismatched,91,1,no_shift,7,bound,1.0000000775805409,1.0000002662307457,0.008011085639608197,0.07843935288230215,-0.02765356661941476,-0.09338645340428287,-0.010268124324048312,0.004124869247766578,0.010004696314895235,0.006478868639562124,0.02424946027381658,-0.12104002002369763,0.08645043852191035,0.07843935288230215,-0.034589581501787314,0.207490458545608,0.19947937290599976
deepseek-coder-6.7b,base_0344,base_0335,test,flip_ba_mismatched,mismatched,91,1,no_shift,11,bound,0.9999999813605194,1.000000151273675,0.011222573304918954,0.09120700067424559,-0.012355057975905803,-0.12150648382641502,-0.012103150955054688,0.0053766465818144964,0.004555856453614331,0.02287589124806305,0.010726894407874693,-0.1338615418023208,0.10242957397916455,0.09120700067424559,-0.03143196782315627,0.23629111578148534,0.22506854247656638
deepseek-coder-6.7b,base_0344,base_0335,test,flip_ba_mismatched,mismatched,91,1,no_shift,15,bound,0.9999999335023937,1.0000002490281437,0.007428537914061208,0.09552932565404235,-0.0033718183621415515,-0.12579525072115655,-0.022704948039079333,0.0023373710359202125,0.007647880399787345,0.04129696825894774,-0.002367750614631431,-0.1291670690832981,0.10295786356810355,0.09552932565404235,-0.026209205515194567,0.23212493265140166,0.22469639473734046
deepseek-coder-6.7b,base_0344,base_0335,test,flip_ba_mismatched,mismatched,91,1,no_shift,19,bound,0.999999981234577,1.0000002656846314,0.0029004499345726183,0.036136033928399314,0.0015404753100185936,-0.056302808392220266,-0.009528178860897456,0.0011053717155721163,0.01348595986598583,0.014006302141403526,-0.0033433211927800244,-0.05476233308220167,0.03903648386297194,0.036136033928399314,-0.01572584921922976,0.09379881694517361,0.09089836701060099
deepseek-coder-6.7b,base_0344,base_0335,test,flip_ba_mismatched,mismatched,91,1,no_shift,23,bound,0.9999999159334237,1.0000002213128403,0.003944998885756834,0.01580423468575097,0.0005382822135701869,-0.05000533912984545,-0.005385174254052924,-0.0010007878751197938,0.016360763375013368,0.023591026631051837,-0.0038476991527085364,-0.04946705691627526,0.019749233571507804,0.01580423468575097,-0.02971782334476744,0.06921629048778306,0.06527129160202623
deepseek-coder-6.7b,base_0344,base_0335,test,flip_ba_mismatched,mismatched,91,1,no_shift,27,bound,1.0000000201507897,1.0000001649265338,0.006933728213786955,0.0008736726682029572,0.000927422853387292,-0.02171338118309322,-0.0038797200005373338,8.780134400513881e-05,0.017001415111169246,-0.0028453693643805122,0.0026145751332035533,-0.02078595832970593,0.007807400881989911,0.0008736726682029572,-0.012978557447716019,0.02859335921169584,0.021659630997908887
deepseek-coder-6.7b,base_0344,base_0335,test,flip_ba_mismatched,mismatched,91,1,no_shift,0,other,0.999999897988753,1.000000045876211,-0.006409504114470696,-0.01481293920309355,0.019411418341679587,-0.0029476602126242563,-0.017923086581745108,9.548199469144869e-05,-0.002619427674961282,0.0013623683475687265,0.023843496990413215,0.016463758129055317,-0.021222443317564246,-0.01481293920309355,-0.004758685188508915,-0.03768620144661956,-0.03127669733214887
deepseek-coder-6.7b,base_0344,base_0335,test,flip_ba_mismatched,mismatched,91,1,no_shift,3,other,0.9999998104920256,1.0000001343860736,0.00012447539480354985,-0.019128239088401618,0.01662459744253414,-0.0018462123284905887,-0.021996415442110517,0.0029376754663235603,-0.0006686067941280571,0.0001599380099585601,0.02379311123355915,0.014778385114043557,-0.019003763693598075,-0.019128239088401618,-0.004225378579554462,-0.03378214880764163,-0.033906624202445175
deepseek-coder-6.7b,base_0344,base_0335,test,flip_ba_mismatched,mismatched,91,1,no_shift,7,other,0.9999999287630957,1.0000001931124274,0.004974240931500118,-0.019616439633337368,0.01431048176707439,-0.01127620559190324,-0.016165299843548198,0.005648853483154763,0.010001173587275855,0.006882360011326694,0.005241099637788793,0.0030342761751711578,-0.01464219870183725,-0.019616439633337368,-0.011607922526666092,-0.017676474877008408,-0.022650715808508526
deepseek-coder-6.7b,base_0344,base_0335,test,flip_ba_mismatched,mismatched,91,1,no_shift,11,other,0.999999866217094,1.000000060207523,0.007568462256647037,-0.03906433045800424,0.009942164384818597,-0.0044652095023913554,-0.011669822809442815,0.008035971182314893,0.005933163303142773,0.015050657577852067,0.008669138055492215,0.0054769548824272485,-0.031495868201357205,-0.03906433045800424,-0.026018913318929915,-0.036972823083784453,-0.04454128534043149
deepseek-coder-6.7b,base_0344,base_0335,test,flip_ba_mismatched,mismatched,91,1,no_shift,15,other,0.9999999213544577,1.0000000546030994,0.008017423349306068,-0.052767637356112077,0.005732867707767,0.012269022841361395,-0.021863785932963398,0.0037473693901615493,0.011728687373167603,0.03065372126959065,0.0024824646063628386,0.018001890549128402,-0.04475021400680601,-0.052767637356112077,-0.02674832345767758,-0.06275210455593441,-0.07076952790524048
deepseek-coder-6.7b,base_0344,base_0335,test,flip_ba_mismatched,mismatched,91,1,no_shift,19,other,0.9999998301712203,1.0000000325056573,0.004439912826574074,-0.05253857438936725,0.004335128613374546,0.034333178622228774,-0.009624484508824423,0.0014160533380441521,0.01712021293941332,-0.003848386934560244,0.004367161827554145,0.038668307235603314,-0.048098661562793174,-0.05253857438936725,-0.00943035432718986,-0.08676696879839649,-0.09120688162497056
deepseek-coder-6.7b,base_0344,base_0335,test,flip_ba_mismatched,mismatched,91,1,no_shift,23,other,0.9999998835276616,1.0000000788622476,0.005478412179859896,-0.056025570797815574,0.0006852675371109493,0.030575419386465894,-0.0055940322843116876,-0.001173143694422089,0.02021364338849299,0.002749619750296861,0.003090579868908719,0.03126068692357684,-0.050547158617955674,-0.056025570797815574,-0.01928647169437883,-0.08180784554153252,-0.08728625772139242
deepseek-coder-6.7b,base_0344,base_0335,test,flip_ba_mismatched,mismatched,91,1,no_shift,27,other,0.9999999794837716,0.9999999666937107,0.007912560456758677,-0.01083199526124659,0.00029590592637864475,0.000793010608014854,-0.003556477366676034,6.369826235949963e-05,0.020786951720223643,-0.023120532523516535,0.0076568653876429305,0.001088916534393497,-0.0029194348044879123,-0.01083199526124659,-0.0018305182700944084,-0.004008351338881409,-0.011920911795640088
deepseek-coder-6.7b,base_0345,base_0356,calib,flip_ba_mismatched,mismatched,91,1,no_shift,0,bound,1.000000397188189,1.000000223694951,0.005330717833956115,0.03962825590789767,-0.04834053673153066,-0.03529973504657533,-0.014172059991106834,-0.004158586946996185,0.009188273730437548,0.0030509137864647984,0.04477258396421485,-0.08364027177810596,0.04495897374185378,0.03962825590789767,-0.0386812980362522,0.12859924551995974,0.12326852768600363
deepseek-coder-6.7b,base_0345,base_0356,calib,flip_ba_mismatched,mismatched,91,1,no_shift,3,bound,0.9999999523624566,1.0000002107602088,0.007447138268561982,0.0442301654925339,-0.03540469335187446,-0.04620757763345899,-0.019943035745200587,-0.002117255962357966,0.0014470534694049908,0.002410078469178817,0.04813838539096443,-0.08161227098533347,0.05167730376109588,0.0442301654925339,-0.029934967224237607,0.13328957474642936,0.12584243647786736
deepseek-coder-6.7b,base_0345,base_0356,calib,flip_ba_mismatched,mismatched,91,1,no_shift,7,bound,0.9999999998748027,1.0000000517389682,0.009452542417195075,0.05102716682696416,-0.018141950096021486,-0.0656241739205821,-0.016988352199632975,-0.0011194488088519666,0.0020745463374719844,-0.00021385575849081073,0.03953357706611349,-0.0837661240166036,0.06047970924415924,0.05102716682696416,-0.023286414772444364,0.14424583326076285,0.13479329084356778
deepseek-coder-6.7b,base_0345,base_0356,calib,flip_ba_mismatched,mismatched,91,1,no_shift,11,bound,1.0000000395623225,1.0000001109597971,0.004826169793526868,0.0604464136280944,-0.0017326693667664428,-0.09681155626575383,-0.018247107534170054,0.0008070456613189121,0.013346076679362329,0.006225901491819286,0.031139797310043266,-0.0985442256325203,0.06527258342162126,0.0604464136280944,-0.03327164221089901,0.16381680905414156,0.15899063926061469
deepseek-coder-6.7b,base_0345,base_0356,calib,flip_ba_mismatched,mismatched,91,1,no_shift,15,bound,1.0000000400631113,1.0000000802714875,0.00219667793322806,0.0792496380886605,0.008184426109761944,-0.10983184636184902,-0.025887214598558195,-0.0035964322846682023,0.01899073790649737,0.019808633981763968,0.01088541943353974,-0.10164742025208706,0.08144631602188857,0.0792496380886605,-0.020201104230198497,0.18309373627397563,0.18089705834074757
deepseek-coder-6.7b,base_0345,base_0356,calib,flip_ba_mismatched,mismatched,91,1,no_shift,19,bound,1.0000000360568002,1.000000062200892,0.0029896507407451162,0.03376146838305399,0.008739465944218025,-0.04393110766685724,-0.012593653102111173,-0.005508047426446122,0.019680991576597598,-0.0029572462261817645,-0.00018149607892661845,-0.03519164172263921,0.03675111912379911,0.03376146838305399,0.0015594774011599144,0.07194276084643832,0.06895311010569319
deepseek-coder-6.7b,base_0345,base_0356,calib,flip_ba_mismatched,mismatched,91,1,no_shift,23,bound,0.9999999377143817,1.0000001298546652,0.00651818329932531,0.022838049021480893,0.007098903921160301,-0.03877495833752748,-0.01577716774064683,-0.004510383672645493,0.01845751844073576,0.009191309862213282,-0.005041262653812162,-0.031676054416367186,0.029356232320806197,0.022838049021480893,-0.002319822095560975,0.06103228673717338,0.05451410343784808
deepseek-coder-6.7b,base_0345,base_0356,calib,flip_ba_mismatched,mismatched,91,1,no_shift,27,bound,0.9999999992488167,1.0000001618110868,0.0034479964528429325,0.008374474830384908,0.004190882602318107,-0.019482679848416916,-0.001784599832994161,0.0006883560175782889,0.01683252591257353,-0.020474605369153576,0.008207811797137157,-0.015291797246098807,0.011822471283227838,0.008374474830384908,-0.0034693259628709727,0.027114268529326645,0.023666272076483717
deepseek-coder-6.7b,base_0345,base_0356,calib,flip_ba_mismatched,mismatched,91,1,no_shift,0,other,1.0000002797180438,1.000000005510024,0.0021210152053660405,-0.025146245659043664,0.03458629013776243,0.029235880730169053,-0.013684330764205483,-0.004470935117257135,-0.005148149708793279,3.350112791719595e-05,-0.017527300159934978,0.06382217086793146,-0.02302523045367763,-0.025146245659043664,0.0407969404142538,-0.08684740132160909,-0.08896841652697512
deepseek-coder-6.7b,base_0345,base_0356,calib,flip_ba_mismatched,mismatched,91,1,no_shift,3,other,0.9999999148930904,0.9999998898907454,0.0069017840175241,-0.030525073895877705,0.032079009095003774,0.041513446704915496,-0.019861606566093665,-0.0019218802719244699,-0.010472691050342486,-0.0009094907670370578,-0.01680352226851256,0.07359245579991924,-0.023623289878353604,-0.030525073895877705,0.04996916592156564,-0.09721574567827285,-0.10411752969579695
deepseek-coder-6.7b,base_0345,base_0356,calib,flip_ba_mismatched,mismatched,91,1,no_shift,7,other,0.9999998286514215,0.999999776533861,0.008792785633566282,-0.047156459269570766,0.025236653808706516,0.05843075833299177,-0.02168669041467747,-0.0016477513784417495,-0.005133233352231745,-0.0028371869165416674,-0.013998928561361701,0.08366741214169832,-0.038363673636004486,-0.047156459269570766,0.04530373850569386,-0.1220310857777028,-0.13082387141126908
deepseek-coder-6.7b,base_0345,base_0356,calib,flip_ba_mismatched,mismatched,91,1,no_shift,11,other,0.999999863970789,0.999999751282625,0.002179852105761852,-0.07579852600984326,0.012860900186057345,0.07798796528961058,-0.02387601526361497,9.025131861924683e-05,0.005571368016007508,0.0005834290955681332,0.0004006625736696634,0.09084886547566792,-0.07361867390408142,-0.07579852600984326,0.017230191571586506,-0.16446753937974934,-0.16664739148551116
deepseek-coder-6.7b,base_0345,base_0356,calib,flip_ba_mismatched,mismatched,91,1,no_shift,15,other,0.9999998626941855,0.9999997775555871,0.0005938801690518608,-0.08930825309629822,0.011128509855889451,0.09001871885238882,-0.031400650588185905,-0.004237201532499896,0.015444242766890229,0.013810220190864642,-0.006049551756699217,0.10114722870827828,-0.08871437292724638,-0.08930825309629822,0.012432855781031898,-0.18986160163552465,-0.1904554818045765
deepseek-coder-6.7b,base_0345,base_0356,calib,flip_ba_mismatched,mismatched,91,1,no_shift,19,other,0.9999998751765322,0.9999997933193644,0.0013051543592938388,-0.07896010990233247,0.008572470676680453,0.10307963112849472,-0.018807691585976553,-0.006189110103781172,0.017282823558893885,-0.02009729131825666,-0.006185958670183664,0.11165210180517518,-0.07765495554303863,-0.07896010990233247,0.03399714626213654,-0.1893070573482138,-0.19061221170750764
deepseek-coder-6.7b,base_0345,base_0356,calib,flip_ba_mismatched,mismatched,91,1,no_shift,23,other,0.9999998879425687,0.9999998397349308,0.0053007902122140325,-0.0677371757425189,0.007174743948575122,0.09383490055662116,-0.02059149385663279,-0.005325757829569103,0.016331713119653743,-0.02484176698850804,-0.004146001627473014,0.1010096445051963,-0.06243638553030488,-0.0677371757425189,0.038573258974891445,-0.16344603003550118,-0.1687468202477152
deepseek-coder-6.7b,base_0345,base_0356,calib,flip_ba_mismatched,mismatched,91,1,no_shift,27,other,0.9999999531911996,0.9999999728512725,0.0026579400491599254,-0.011597913251500282,0.0035194397954836673,0.015043997451675697,-0.003728478899174449,0.00039029922537540604,0.0159299803304599,-0.03403868750529604,0.01182344246388907,0.01856343724715936,-0.008939973202340357,-0.011597913251500282,0.009623464044819008,-0.027503410449499718,-0.030161350498659645
deepseek-coder-6.7b,base_0346,base_0338,test,flip_ba_mismatched,mismatched,91,1,no_shift,0,bound,1.0000004980338923,1.000000236095428,0.0076748549942490495,0.03370775014841055,-0.05372470466098628,-0.058391680964197154,-0.02285526983967418,-0.00406719515364572,0.016568585677989994,0.01604727393065139,0.06504012392873837,-0.11211638562518345,0.0413826051426596,0.03370775014841055,-0.07073378048252382,0.15349899076784304,0.145824135773594
deepseek-coder-6.7b,base_0346,base_0338,test,flip_ba_mismatched,mismatched,91,1,no_shift,3,bound,1.000000122974332,1.0000000575002332,0.013770863074340601,0.036679164198109404,-0.04349809414581285,-0.07244761463347812,-0.024850210866313376,-0.0012634147791570523,0.006243356023075228,0.01745889097756928,0.06790699467756833,-0.11594570877929095,0.05045002727245,0.036679164198109404,-0.06549568150684093,0.16639573605174096,0.15262487297740035
deepseek-coder-6.7b,base_0346,base_0338,test,flip_ba_mismatched,mismatched,91,1,no_shift,7,bound,1.000000098549588,1.0000001430881384,0.010369314786073914,0.04658527723486208,-0.03424223099985943,-0.09445033082762752,-0.02053461341921723,-0.0026834285990419322,0.02096540599458152,0.022929413480655247,0.05106123688812364,-0.12869256182748695,0.056954592020935994,0.04658527723486208,-0.07173796980655095,0.18564715384842295,0.17527783906234903
deepseek-coder-6.7b,base_0346,base_0338,test,flip_ba_mismatched,mismatched,91,1,no_shift,11,bound,1.0000002046331766,1.0000000206682866,0.014936602153193892,0.06172899111270346,-0.01932270180118717,-0.1275035960487087,-0.017582678627250083,0.001398474587874541,0.023719998537610795,0.028367089674037282,0.034257636446836076,-0.14682629784989587,0.07666559326589736,0.06172899111270346,-0.07016070458399853,0.22349189111579323,0.20855528896259934
deepseek-coder-6.7b,base_0346,base_0338,test,flip_ba_mismatched,mismatched,91,1,no_shift,15,bound,1.0000001473990756,1.0000000402766611,0.007016133037971609,0.07783516753737854,-0.0073605435968324695,-0.13721479152705163,-0.017368642556765984,-0.0008294217572875403,0.024749119986088107,0.02579453518173902,0.02737833657234595,-0.1445753351238841,0.08485130057535015,0.07783516753737854,-0.05972403454853398,0.22942663569923424,0.22241050266126264
deepseek-coder-6.7b,base_0346,base_0338,test,flip_ba_mismatched,mismatched,91,1,no_shift,19,bound,1.0000001510445597,1.0000000243779792,0.003231831587208002,0.04185999903227186,-0.0023728122615852346,-0.04749119775632166,0.0015539069790847862,-0.003035221258712105,0.020418206391259144,-0.041635027797012336,0.0274701884172269,-0.049864010017906885,0.045091830619479856,0.04185999903227186,-0.004772179398427057,0.09495584063738674,0.09172400905017875
deepseek-coder-6.7b,base_0346,base_0338,test,flip_ba_mismatched,mismatched,91,1,no_shift,23,bound,1.000000150315463,1.0000001224198516,0.004954958455474815,0.03494567489947743,-0.003024858173368613,-0.04111749082296889,-0.0015976893205380538,-0.003924829536602571,0.019471265237357087,-0.0295343977926954,0.019827339158252938,-0.0441423489963375,0.039900633354952246,0.03494567489947743,-0.0042417156413852575,0.08404298235128974,0.07908802389581493
deepseek-coder-6.7b,base_0346,base_0338,test,flip_ba_mismatched,mismatched,91,1,no_shift,27,bound,1.0000001932106597,1.000000139908402,0.0031900903438634217,0.016980747129461037,0.00015767940328255186,-0.01967367978643485,0.0001745786526519428,0.0030529062592543794,0.01911171374755962,-0.03998196458395742,0.016987875532061575,-0.0195160003831523,0.02017083747332446,0.016980747129461037,0.0006548370901721529,0.03968683785647676,0.03649674751261334
deepseek-coder-6.7b,base_0346,base_0338,test,flip_ba_mismatched,mismatched,91,1,no_shift,0,other,1.000000411753973,1.000000280936981,0.001921063593239715,-0.007425919799123604,0.006355638446352618,-0.00455656869372589,-0.027220118939069872,-0.006873401576784018,0.003707746337216135,0.008204795957200972,0.0258866338577019,0.0017990697526267252,-0.005504856205883889,-0.007425919799123604,-0.0037057864532571427,-0.007303925958510614,-0.009224989551750329
deepseek-coder-6.7b,base_0346,base_0338,test,flip_ba_mismatched,mismatched,91,1,no_shift,3,other,1.000000279124377,1.0000001227682882,0.010233321394186016,-0.010597843030005459,0.0032457336400811276,-0.00029579500154641725,-0.029130432821861722,-0.003140205769197619,-0.004217511088487336,0.010031149016156371,0.02387142730458658,0.0029499386385347104,-0.00036452163581943836,-0.010597843030005459,0.0025854170027153067,-0.0033144602743541487,-0.01354778166854017
deepseek-coder-6.7b,base_0346,base_0338,test,flip_ba_mismatched,mismatched,91,1,no_shift,7,other,1.0000001635811702,1.0000002239681192,0.004395306177137407,-0.02176258976035149,0.0007320509724343116,0.0006009297429964422,-0.026225209120690325,-0.00409531683568241,0.019484630401538118,0.008453729166439938,0.018416529643126733,0.0013329807154307538,-0.01736728358321407,-0.02176258976035149,-0.016034302867783345,-0.018700264298644825,-0.023095570475782243
deepseek-coder-6.7b,base_0346,base_0338,test,flip_ba_mismatched,mismatched,91,1,no_shift,11,other,1.0000001457244927,1.0000002044314722,0.00776821724334442,-0.04439820912023166,-0.0019302775938232208,0.0011803785856494761,-0.012823237776769733,0.0020862229390196437,0.02355653283947999,0.007801597369459012,0.01675883422085145,-0.0007498990081737378,-0.03662999187688723,-0.04439820912023166,-0.037379890885060996,-0.03588009286871349,-0.04364831011205792
deepseek-coder-6.7b,base_0346,base_0338,test,flip_ba_mismatched,mismatched,91,1,no_shift,15,other,1.0000002075576149,1.0000002663235692,0.0044123251114962184,-0.05617408244462248,-0.0009392832239578236,0.009205487613614387,-0.01760234648573835,-0.001392430189717811,0.027392429829984605,0.015878689190071404,0.0192192693648241,0.008266204389656556,-0.05176175733312627,-0.05617408244462248,-0.04349555294346971,-0.060027961722782824,-0.06444028683427903
deepseek-coder-6.7b,base_0346,base_0338,test,flip_ba_mismatched,mismatched,91,1,no_shift,19,other,1.0000001543377137,1.0000001875518092,0.0019729697042707803,-0.034532238722453173,-0.002069185713795503,0.04339969459769534,-0.00042453855271523677,-0.003906455679966732,0.02290766775755626,-0.05033149572782436,0.02298361555132819,0.04133050888389983,-0.03255926901818239,-0.034532238722453173,0.008771239865717456,-0.07388977790208222,-0.075862747606353
deepseek-coder-6.7b,base_0346,base_0338,test,flip_ba_mismatched,mismatched,91,1,no_shift,23,other,1.000000193552378,1.0000001844259458,0.004567499831902076,-0.04052640877275063,-0.0030992304517885524,0.04382889936206774,-0.002978800719548959,-0.004746821659932945,0.0201668533060059,-0.03491520448404817,0.01770320446166153,0.04072966891027919,-0.03595890894084856,-0.04052640877275063,0.004770759969430632,-0.07668857785112775,-0.08125607768302981
deepseek-coder-6.7b,base_0346,base_0338,test,flip_ba_mismatched,mismatched,91,1,no_shift,27,other,1.000000182348188,1.0000001625449013,0.0030313324264665386,0.007081467614169574,0.0005861346227350526,0.003269597711505704,-0.0009443863805838251,0.003394914203209089,0.02022670751255782,-0.05440002903119612,0.017754241517849476,0.003855732334240757,0.01011280004063611,0.007081467614169574,0.013968532374876871,0.0062570677063953535,0.0032257352799288166
deepseek-coder-6.7b,base_0347,base_0179,calib,flip_ba_mismatched,mismatched,91,1,no_shift,0,bound,1.0000000071195105,0.9999996608193972,0.0009509572046179542,0.03948965181294974,-0.029339865904313422,-0.03974022334783739,-0.01527966720243561,0.004427916378483138,0.00031598316573509116,0.0034788505463435038,0.03569605104634366,-0.06908008925215081,0.0404406090175677,0.03948965181294974,-0.02863948023458318,0.10952069826971851,0.10856974106510056
deepseek-coder-6.7b,base_0347,base_0179,calib,flip_ba_mismatched,mismatched,91,1,no_shift,3,bound,0.9999999883132565,0.9999998210469658,0.003173455259710779,0.04510882309126643,-0.014988336841850525,-0.049522565611619426,-0.02035616011837803,0.005485247756656035,-0.006663280358925196,0.005606184804876679,0.032156464751972536,-0.06451090245346996,0.04828227835097722,0.04510882309126643,-0.01622862410249276,0.11279318080444718,0.1096197255447364
deepseek-coder-6.7b,base_0347,base_0179,calib,flip_ba_mismatched,mismatched,91,1,no_shift,7,bound,0.9999999837460232,0.9999999453216399,0.005004888314981908,0.05675100346944277,0.0006884725914473866,-0.06858967678667993,-0.02798807718348777,0.00444643645174914,0.002063455798313206,7.274958013647748e-05,0.02755070933971354,-0.0679012041952326,0.06175589178442467,0.05675100346944277,-0.006145312410807902,0.12965709597965727,0.12465220766467537
deepseek-coder-6.7b,base_0347,base_0179,calib,flip_ba_mismatched,mismatched,91,1,no_shift,11,bound,1.000000015313664,0.9999999267210107,0.01008267632002018,0.06808666718662512,0.00868907350669984,-0.09055891342511363,-0.03763505151061106,0.005616944419280789,0.010220483927900023,0.009315370831506742,0.016182660151038614,-0.08186983991841379,0.07816934350664528,0.06808666718662512,-0.0037004964117685057,0.16003918342505907,0.1499565071050389
deepseek-coder-6.7b,base_0347,base_0179,calib,flip_ba_mismatched,mismatched,91,1,no_shift,15,bound,1.0000001034343975,0.999999926783429,0.008390506481404325,0.08602357537141744,0.015718449985092836,-0.10335730333426352,-0.03970526266115839,0.0018575550111334122,0.011831387785440323,0.017745593962521622,0.001495320747443185,-0.08763885334917068,0.09441408185282178,0.08602357537141744,0.006775228503651087,0.18205293520199245,0.17366242872058812
deepseek-coder-6.7b,base_0347,base_0179,calib,flip_ba_mismatched,mismatched,91,1,no_shift,19,bound,1.0000000171942895,0.9999999533111721,0.0030614395259352355,0.03445398261356956,0.012729031082186634,-0.04091396740346337,-0.025296207742222368,0.006862684069558941,0.014416371647756769,-0.00149544118210021,-0.0038179564943385536,-0.02818493632127672,0.03751542213950479,0.03445398261356956,0.009330485818228068,0.06570035846078151,0.06263891893484627
deepseek-coder-6.7b,base_0347,base_0179,calib,flip_ba_mismatched,mismatched,91,1,no_shift,23,bound,1.0000000682398364,0.9999999738467662,0.003586788674829113,0.02534948240264869,0.011462367748011723,-0.041757626501652295,-0.018443340652621515,0.007557152963799576,0.015117055816795386,0.001959118945628724,-0.004831093790509597,-0.030295258753640572,0.0289362710774778,0.02534948240264869,-0.0013589876761627706,0.059231529831118374,0.05564474115628926
deepseek-coder-6.7b,base_0347,base_0179,calib,flip_ba_mismatched,mismatched,91,1,no_shift,27,bound,1.000000039224473,0.9999999520628077,0.004004743466938691,0.006962015479622854,0.008234909063540546,-0.014204133239963264,-0.001791188800397617,-0.000658010005666192,0.016022876592825107,-0.017252466764728025,-0.0013188329538373483,-0.005969224176422719,0.010966758946561544,0.006962015479622854,0.004997534770138819,0.016935983122984263,0.012931239656045573
deepseek-coder-6.7b,base_0347,base_0179,calib,flip_ba_mismatched,mismatched,91,1,no_shift,0,other,1.00000010429945,1.000000094577932,-0.002158026948670261,-0.012340764643703813,0.041387762546835016,0.024502992510667437,-0.01674060955286718,-2.0565725738240503e-05,-0.014888245379938235,0.002257979452357256,-0.02200053198045987,0.06589075505750241,-0.01449879159237407,-0.012340764643703813,0.05139196346512831,-0.08038954664987649,-0.07823151970120623
deepseek-coder-6.7b,base_0347,base_0179,calib,flip_ba_mismatched,mismatched,91,1,no_shift,3,other,1.0000001160952208,0.9999999886432012,0.00040673383744685,-0.01540155120243844,0.042932283542558514,0.033670896748485765,-0.022630535651700832,0.002489989612315186,-0.016934083851724957,0.00426985706143268,-0.02880371754839467,0.07660318029104429,-0.014994817364991586,-0.01540155120243844,0.06160836292605265,-0.09159799765603588,-0.09200473149348273
deepseek-coder-6.7b,base_0347,base_0179,calib,flip_ba_mismatched,mismatched,91,1,no_shift,7,other,0.9999999608877063,1.000000008340731,0.0014431057759561397,-0.021876287117447837,0.036811921567098504,0.044844346927525224,-0.029626054886902207,0.0034301099006799687,-0.0034669223135233157,-0.006790807535139609,-0.024769364865222188,0.08165626849462371,-0.020433181341491705,-0.021876287117447837,0.061223087153132016,-0.10208944983611541,-0.10353255561207154
deepseek-coder-6.7b,base_0347,base_0179,calib,flip_ba_mismatched,mismatched,91,1,no_shift,11,other,1.0000000276269376,0.9999999345401557,0.0043305834633257274,-0.05342925515120287,0.021881170209222284,0.06240452001994824,-0.03602966183783009,0.004245702891469173,0.006809590997507803,0.0024430168612122327,-0.012655760540434352,0.08428569022917057,-0.04909867168787715,-0.05342925515120287,0.03518701854129347,-0.13338436191704772,-0.13771494538037343
deepseek-coder-6.7b,base_0347,base_0179,calib,flip_ba_mismatched,mismatched,91,1,no_shift,15,other,1.0000000620830058,1.0000000465442578,0.008516784906386519,-0.06450861711607533,0.020486875359066403,0.07098227326483912,-0.042649566585916926,0.0014048689596541757,0.009270416902545195,0.010867234348287402,-0.014370285577534586,0.09146914862390552,-0.05599183220968881,-0.06450861711607533,0.035477316414216725,-0.14746098083359432,-0.15597776573998084
deepseek-coder-6.7b,base_0347,base_0179,calib,flip_ba_mismatched,mismatched,91,1,no_shift,19,other,1.000000020176977,0.9999999965743427,0.004250505328864772,-0.06661069542506723,0.013892530180546148,0.07850670358412089,-0.030208298034280746,0.008181995318971668,0.013735708338567479,-0.0005779562275168848,-0.021170516666840306,0.09239923376466704,-0.06236019009620246,-0.06661069542506723,0.030039043668464577,-0.1547594238608695,-0.15900992918973428
deepseek-coder-6.7b,base_0347,base_0179,calib,flip_ba_mismatched,mismatched,91,1,no_shift,23,other,1.000000052149725,1.0000000811731857,0.0035352299697112115,-0.06897384827454743,0.012323646021779284,0.06686742926437708,-0.02160428627539998,0.00887276074029782,0.014714790243916628,0.0004397271564207106,-0.016175419823094464,0.07919107528615636,-0.06543861830483622,-0.06897384827454743,0.01375245698132016,-0.1446296935909926,-0.1481649235607038
