model,base_id,donor_id,split,contrast,contrast_kind,contrast_order,binding_changes,expect,layer,target_condition,rho_from,rho_to,delta_frac_inner_def_name,delta_frac_inner_def_value,delta_frac_outer_def_name,delta_frac_outer_def_value,delta_frac_use_site,delta_frac_return_kw,delta_frac_signature,delta_frac_question_var,delta_frac_question,delta_frac_other,delta_frac_outer_def,delta_frac_inner_def,delta_frac_inner_def_identical,delta_frac_both_defs,delta_frac_question_all,binding_shift,binding_shift_identical
deepseek-coder-6.7b,base_0377,base_0224,test,flip_ba_mismatched,mismatched,91,1,no_shift,23,outer,0.9999999681048892,1.0000000638142528,0.002886240127835785,0.005771583750834868,0.002601223809425724,-0.0005856827474184268,-0.003020106032925251,-0.0010687118501491134,0.005143132594462786,-0.0003292791980628348,-0.009050484750912746,-0.002347819993727074,0.0020155410620072978,0.008657823878670652,0.005771583750834868,0.01067336494067795,-0.00937976394897555,0.006642282816663354,0.00375604268882757
deepseek-coder-6.7b,base_0377,base_0224,test,flip_ba_mismatched,mismatched,91,1,no_shift,27,outer,1.0000000462934753,1.0000000212714175,0.0021989487870311217,0.0007305970894957601,0.0009394192661220024,-0.00023242541099237303,-2.8467720436227938e-05,0.0006878852130239748,0.004264617947150353,-0.000435389089485338,-0.007229812661334822,-0.0008953984426319991,0.0007069938551296289,0.0029295458765268814,0.0007305970894957601,0.003636539731656511,-0.007665201750820083,0.0022225520213972525,2.360323436613118e-05
deepseek-coder-6.7b,base_0377,base_0224,test,flip_ba_mismatched,mismatched,91,1,no_shift,0,margin,1.0000009208434129,1.0000112419191964,0.07279767236631943,-0.05975176373550472,0.5108607402025618,-0.06160979010608734,0.0776538060008085,-0.0152590080061117,-0.5355583494085212,-0.03788937072528549,-0.00371175833086157,0.05247814281846769,0.44925095009647437,0.013045908630814704,-0.05975176373550472,0.46229685872728904,-0.041601129056147046,-0.43620504146565964,-0.509002713831979
deepseek-coder-6.7b,base_0377,base_0224,test,flip_ba_mismatched,mismatched,91,1,no_shift,3,margin,1.000000501598421,1.00001129147036,0.030621208298564392,-0.08710887688381078,0.441046932440732,-0.0405070106046027,0.03783753648898946,0.04800293343182885,-0.5320861345494021,-0.11023116943967427,0.05729314691457754,0.15514222377473258,0.40053992183612924,-0.05648766858524639,-0.08710887688381078,0.3440522532508829,-0.052938022525096745,-0.45702759042137564,-0.48764879871994005
deepseek-coder-6.7b,base_0377,base_0224,test,flip_ba_mismatched,mismatched,91,1,no_shift,7,margin,1.0000002835754869,1.0000120037682658,-0.00638168445250415,-0.0635702182369005,0.3333207472200193,0.01905823109852467,-0.04983914491513681,-0.08520245989219626,-0.6839020955115547,-0.14640718339952663,0.9181825025775608,-0.23524697429550626,0.3523789783185439,-0.06995190268940464,-0.0635702182369005,0.28242707562913927,0.7717753191780343,-0.4223308810079486,-0.41594919655544443
deepseek-coder-6.7b,base_0377,base_0224,test,flip_ba_mismatched,mismatched,91,1,no_shift,11,margin,1.000000438182396,0.999999768761259,0.011348802749005227,-0.04928589642900518,0.4491471642462742,0.005611791536175391,-0.4131142190608126,-0.17542437879855013,-0.44664959404135357,-0.2057598658753656,1.026569449411595,-0.20244392315909168,0.4547589557824495,-0.03793709367999995,-0.04928589642900518,0.4168218621024496,0.8208095835362291,-0.4926960494624495,-0.5040448522114547
deepseek-coder-6.7b,base_0377,base_0224,test,flip_ba_mismatched,mismatched,91,1,no_shift,15,margin,0.9999999160927326,0.9999957055662183,0.013362987175609617,-0.2989159052245142,0.42945793822315237,0.017231254577995608,-0.517074787506273,-0.009452178374042748,-0.399635233790032,-0.4993635762425686,1.3565381838929096,-0.09215289325875052,0.44668919280114794,-0.28555291804890465,-0.2989159052245142,0.16113627475224337,0.8571746076503409,-0.7322421108500525,-0.7456050980256621
deepseek-coder-6.7b,base_0377,base_0224,test,flip_ba_mismatched,mismatched,91,1,no_shift,19,margin,0.9999995602637657,0.9999987612210262,0.10174122751868564,-0.2914791288738692,0.21312567806502178,-0.06763737565943229,0.20590975719031568,0.07854302866665747,-0.21910888897585382,-0.21016443493731515,0.20872112594858028,-0.019651787985531667,0.1454883024055895,-0.18973790135518356,-0.2914791288738692,-0.0442495989495941,-0.0014433089887349038,-0.33522620376077306,-0.4369674312794587
deepseek-coder-6.7b,base_0377,base_0224,test,flip_ba_mismatched,mismatched,91,1,no_shift,23,margin,0.9999998290777886,0.9999969608622472,0.033101618673150306,-0.28759014411335837,0.13026509860609234,-0.05915689352395749,0.08450328188994209,0.06759845846298487,0.01153444303015961,-0.13962968966944866,0.3780825234623332,-0.2187115650334392,0.07110820508213485,-0.2544885254402081,-0.28759014411335837,-0.18338032035807322,0.2384528337928845,-0.32559673052234295,-0.3586983491954932
deepseek-coder-6.7b,base_0377,base_0224,test,flip_ba_mismatched,mismatched,91,1,no_shift,27,margin,1.0000003270829587,0.9999936409345969,-0.038648499318067374,-0.1609684231807057,-0.09570757444089918,-0.027044397290605406,0.012099205397896842,0.037989800795638407,-0.033056788583053734,-0.06270878639550594,0.6883811201665647,-0.3203423432996261,-0.12275197173150457,-0.19961692249877308,-0.1609684231807057,-0.3223688942302776,0.6256723337710588,-0.07686495076726851,-0.03821645144920113
deepseek-coder-6.7b,base_0378,base_0143,test,flip_ba_mismatched,mismatched,91,1,no_shift,0,inner,0.9999999427128932,1.000000050901445,0.00021140735996254094,0.001276976780043192,0.0059491452630390795,0.0011805825372862974,-0.00395505536774679,-0.0023374544524088197,0.005791773028561157,0.0003417805446675297,-0.006598849816647712,-0.0018601976882046123,0.007129727800325392,0.0014883841400057333,0.001276976780043192,0.008618111940331186,-0.00625706927198022,-0.005641343660319658,-0.005852751020282199
deepseek-coder-6.7b,base_0378,base_0143,test,flip_ba_mismatched,mismatched,91,1,no_shift,3,inner,1.0000000396564188,1.000000143003119,-0.0006207011851283913,0.0021892463047018013,0.007685843359251043,0.0022941529437660014,-0.0018012861159981998,-0.001916592451990703,0.005412357117571835,0.0026631876293348455,-0.007994491060318298,-0.00791161319449013,0.009979996303017047,0.0015685451195734095,0.0021892463047018013,0.011548541422590541,-0.005331303430983425,-0.008411451183443637,-0.007790749998315246
deepseek-coder-6.7b,base_0378,base_0143,test,flip_ba_mismatched,mismatched,91,1,no_shift,7,inner,1.000000009977252,1.0000002083006898,-0.0018510561558276566,0.002753858937703753,0.0014167209809995418,0.0007457408075944357,0.0017337982367715242,-0.0010219717717945024,0.0013395439762004316,0.005641468825529749,-0.006329974009745776,-0.004427931503993399,0.0021624617885939723,0.0009028027818760928,0.002753858937703753,0.0030652645704700443,-0.0006885051842160372,-0.0012596590067178795,0.0005913971491097805
deepseek-coder-6.7b,base_0378,base_0143,test,flip_ba_mismatched,mismatched,91,1,no_shift,11,inner,1.0000000255619719,1.000000184586605,-0.008017873712740101,0.002019324564466733,0.00025245872226076216,0.0010466712927969233,0.0073059525258784026,0.00028460240008302325,-0.005688912978487469,0.005043797078656211,-0.00589738863398781,0.0036515277657065692,0.0012991300150576868,-0.005998549148273368,0.002019324564466733,-0.004699419133215671,-0.0008535915553316009,-0.007297679163331055,0.0007201945494090464
deepseek-coder-6.7b,base_0378,base_0143,test,flip_ba_mismatched,mismatched,91,1,no_shift,15,inner,1.0000000575902133,1.0000001477459355,-0.0022351570001169193,-0.0004690506513383326,0.002009183057642014,0.0008887002044740573,0.005943955594033003,-0.0017372703233937397,-0.005616136714352918,0.008007799100733364,-0.008857935553991947,0.0020660024420337264,0.0028978832621160827,-0.002704207651455251,-0.0004690506513383326,0.00019367561066083172,-0.0008501364532585987,-0.005602090913571334,-0.0033669339134544153
deepseek-coder-6.7b,base_0378,base_0143,test,flip_ba_mismatched,mismatched,91,1,no_shift,19,inner,1.0000000796159438,1.0000001373979712,-0.004146879966960057,0.00010776612232022559,4.4268408034620066e-05,0.0022155116575571536,0.0014406799054426187,-0.0016356939157923106,-0.005130692787083217,0.007967210838711592,0.002705033529744494,-0.0035671460099478136,0.002259780065591771,-0.0040391138446398325,0.00010776612232022559,-0.0017793337790480562,0.010672244368456152,-0.0062988939102316035,-0.0021520139432715454
deepseek-coder-6.7b,base_0378,base_0143,test,flip_ba_mismatched,mismatched,91,1,no_shift,23,inner,1.0000000626419863,1.0000001234090563,-0.0046282303180323215,0.0013583489655420306,-0.000606843007041568,0.0030486213943166675,-0.0021869059554803644,-0.0012971588904436048,-0.003954001456972965,0.00860321367465647,0.004219462152668552,-0.004556445792142733,0.0024417783872750995,-0.003269881352490291,0.0013583489655420306,-0.0008281029652151897,0.012822675827324992,-0.0057116597397653904,-0.001083429421733069
deepseek-coder-6.7b,base_0378,base_0143,test,flip_ba_mismatched,mismatched,91,1,no_shift,27,inner,1.0000000821418304,1.000000133373763,-0.002777951412224703,0.0012101908841225212,0.0005275285651092534,0.0017870911518088708,-0.00024119987804627034,7.786851695767635e-05,-0.0025629127321892264,0.0006198513064591725,0.0002573308306152988,0.001102253999319805,0.0023146197169181242,-0.0015677605281021814,0.0012101908841225212,0.0007468591888159428,0.0008771821370745503,-0.0038823802450203056,-0.001104428832795603
deepseek-coder-6.7b,base_0378,base_0143,test,flip_ba_mismatched,mismatched,91,1,no_shift,0,outer,1.0000000111584486,1.0000002610222651,0.0017963105285783675,0.002142440856771848,0.002106226655941512,-0.0004395651350917705,-0.004449409608148284,-0.0011805006640769698,0.005181234316790494,0.0004353744792388453,-0.00033450940651269523,-0.005257352159674766,0.001666661520849766,0.003938751385350216,0.002142440856771848,0.005605412906199925,0.00010086507272610845,0.00227208986450045,0.0004757793359220822
deepseek-coder-6.7b,base_0378,base_0143,test,flip_ba_mismatched,mismatched,91,1,no_shift,3,outer,0.9999999699502984,1.000000135700623,0.00042928184276305303,0.0033157716725218086,0.004577089367580112,0.000340289264764037,-0.0019915101406895825,-0.0006067832094764922,0.0035337314441851297,0.001377985261341674,0.0006015267406875302,-0.011577216493352693,0.004917378632344149,0.0037450535152848616,0.0033157716725218086,0.008662432147629018,0.0019795120020292267,-0.0011723251170592877,-0.0016016069598223407
deepseek-coder-6.7b,base_0378,base_0143,test,flip_ba_mismatched,mismatched,91,1,no_shift,7,outer,0.9999999967863669,1.0000000877205972,-0.0011716925830020618,0.002896464962566774,0.0012536646467724288,0.0004582760504087671,0.0008909297184757255,0.00021984105132546658,0.000226637024706558,0.005399142137681777,0.003129372207917036,-0.01330254428262212,0.0017119406971811968,0.0017247723795647107,0.002896464962566774,0.0034367130767458953,0.008528514345598759,1.2831682383513884e-05,0.0011845242653855774
deepseek-coder-6.7b,base_0378,base_0143,test,flip_ba_mismatched,mismatched,91,1,no_shift,11,outer,1.0000000440981882,1.0000001311939601,-0.00700043707138588,0.0008846276554622988,0.002953208744736119,0.0005682662288641004,0.0014451243453681211,0.00024963199131179236,-0.003511812579935842,0.005779085017246834,0.0035275139465192895,-0.0048951211824147245,0.003521474973600197,-0.006115809415923582,0.0008846276554622988,-0.002594334442323376,0.009306598963766177,-0.009637284389523779,-0.0026368473181378983
deepseek-coder-6.7b,base_0378,base_0143,test,flip_ba_mismatched,mismatched,91,1,no_shift,15,outer,1.000000082483251,1.0000000255832775,0.000779366152905598,0.0001175100247207397,0.005085941142441389,0.0005292664580934044,0.0015935110908577264,-0.002132599649709607,-0.003937819310592283,0.005150581652429194,-0.008116877673873368,0.0009310632127538521,0.005615207600534786,0.0008968761776263368,0.0001175100247207397,0.006512083778161121,-0.002966296021444159,-0.004718331422908449,-0.005497697575814046
deepseek-coder-6.7b,base_0378,base_0143,test,flip_ba_mismatched,mismatched,91,1,no_shift,19,outer,1.000000075698914,1.0000000628201475,-0.00035877685914896887,0.0021029473558068093,0.0025527199475164977,0.0016457122099462498,0.0007493570268323506,-0.001229440249765487,-0.003281993339195228,0.00768081251663952,-0.0075867384502315005,-0.002274613037166945,0.004198432157462753,0.0017441704966578396,0.0021029473558068093,0.005942602654120596,9.407406640804528e-05,-0.0024542616608049135,-0.0020954848016559438
deepseek-coder-6.7b,base_0378,base_0143,test,flip_ba_mismatched,mismatched,91,1,no_shift,23,outer,1.0000000371353162,1.0000000759304393,-0.003127446151367773,-0.0010917761701827438,0.0012185604435201725,0.0020274024497697737,-0.0018301372106553923,-0.0006956801172869368,-0.003253776717693155,0.00910128584465968,0.0007377058958054628,-0.0030860994714461826,0.003245962893289947,-0.004219222321550517,-0.0010917761701827438,-0.000973259428260563,0.009838991740465208,-0.007465185214840464,-0.004337739063472691
deepseek-coder-6.7b,base_0378,base_0143,test,flip_ba_mismatched,mismatched,91,1,no_shift,27,outer,1.0000000412416252,1.0000000986913622,-0.0007496550210710192,0.00014675210916388582,0.0020123384162081728,0.001161431826258514,-0.00014241790715150164,0.0001933729299790259,-0.0017148570971188479,0.0022530980383376614,-0.005707997545492005,0.0025479917006230104,0.003173770242466686,-0.0006029029119071338,0.00014675210916388582,0.002570867330559551,-0.0034548995071543853,-0.0037766731543738196,-0.0030270181333028
deepseek-coder-6.7b,base_0378,base_0143,test,flip_ba_mismatched,mismatched,91,1,no_shift,0,margin,1.0000005303660242,1.0000042708747292,0.0043596083207535045,0.01967041856493971,0.04702312442733153,-0.034533790476636815,-0.0006036890439929839,0.011687234922622018,-0.041659838510011496,-0.009489296150203096,0.014694805978987702,-0.011144837525083162,0.012489333950694737,0.024030026885693216,0.01967041856493971,0.03651936083638796,0.0052055098287845936,0.01154069293499848,0.007181084614244975
deepseek-coder-6.7b,base_0378,base_0143,test,flip_ba_mismatched,mismatched,91,1,no_shift,3,margin,0.9999994411804515,0.9999999963430368,-0.006389804732196391,0.0264979591927247,0.058689420696461936,-0.036430995784196375,-0.001946480690086124,0.021018356935864124,-0.06528308007191803,-0.02554590242697122,0.04059024952072232,-0.011199167477818295,0.02225842491226554,0.020108154460528306,0.0264979591927247,0.04236657937279381,0.015044347093751076,-0.0021502704517372337,0.004239534280459159
deepseek-coder-6.7b,base_0378,base_0143,test,flip_ba_mismatched,mismatched,91,1,no_shift,7,margin,0.999999896724246,0.9999977866236281,-0.0026942313834710336,0.0016501677004542824,0.047560857055197636,-0.012564209454531523,-0.003738360434992401,-0.0013394803224922643,-0.08427432060329604,-0.029132056676408315,0.24781565656786764,-0.16328613254894686,0.03499664760066609,-0.0010440636830167513,0.0016501677004542824,0.03395258391764938,0.21868359989145936,-0.036040711283682844,-0.033346479900211806
deepseek-coder-6.7b,base_0378,base_0143,test,flip_ba_mismatched,mismatched,91,1,no_shift,11,margin,1.0000001847083988,0.9999991122724264,0.0022709564798545044,-0.027331312545143895,0.09486678396608039,-0.003254975683063544,-0.07789288235258833,-0.030869877598581133,-0.046413814745792634,-0.031076384956595298,0.28354017574370927,-0.16383974074385313,0.09161180828301685,-0.02506035606528939,-0.027331312545143895,0.06655145221772746,0.252463790787114,-0.11667216434830624,-0.11894312082816075
deepseek-coder-6.7b,base_0378,base_0143,test,flip_ba_mismatched,mismatched,91,1,no_shift,15,margin,1.0000002713144105,0.9999976942853326,0.041690704875789256,0.008461465885658284,0.10420952786080936,-0.0002904858827410253,-0.0590075169328208,-0.01519788549494952,-0.04530905827126516,-0.07489287474643876,0.10368994584741875,-0.063356400170542,0.10391904197806835,0.05015217076144753,0.008461465885658284,0.1540712127395159,0.028797071100979954,-0.05376687121662082,-0.09545757609241007
deepseek-coder-6.7b,base_0378,base_0143,test,flip_ba_mismatched,mismatched,91,1,no_shift,19,margin,1.0000000459854936,0.9999986396100602,0.04875349372125723,0.036320392563606106,0.06492011116607754,0.0008932121480847155,-0.01125385950543068,0.008613624406239386,-0.025839789844156257,-0.037402988613903516,-0.049007204137237026,-0.03599839827997049,0.06581332331416226,0.08507388628486334,0.036320392563606106,0.15088720959902557,-0.08641019275114048,0.019260562970701084,-0.029492930750556152
deepseek-coder-6.7b,base_0378,base_0143,test,flip_ba_mismatched,mismatched,91,1,no_shift,23,margin,0.9999998436493232,0.99999916986958,0.011293849154717052,-0.049628663138872944,0.04027370676377394,-0.015231254917281629,0.00061739293773652,0.013980665778891465,-0.003049385610944713,-0.008111425884235107,0.04747548030045656,-0.037621039163983,0.025042451846492314,-0.0383348139841559,-0.049628663138872944,-0.01329236213766358,0.03936405441622148,-0.0633772658306482,-0.07467111498536526
deepseek-coder-6.7b,base_0378,base_0143,test,flip_ba_mismatched,mismatched,91,1,no_shift,27,margin,0.999999730984863,0.9999994368278228,0.022789565371505966,-0.02548675380195432,0.014960176934061278,-0.016467262325664853,0.002128010824074926,0.0066344880964194775,-0.008366507583373532,0.02555550028895784,0.020368928145679033,-0.04211644010674835,-0.001507085391603576,-0.0026971884304483554,-0.02548675380195432,-0.004204273822051931,0.045924428434636955,-0.0011901030388447795,-0.023979668410350742
deepseek-coder-6.7b,base_0379,base_0094,test,flip_ba_mismatched,mismatched,91,1,no_shift,0,inner,0.9999997766573716,1.000000411025002,-0.00568777837788895,0.004062060735048737,0.0011905132484987813,0.0004932958507816011,-0.004818667409841061,0.0001849350933730825,0.012300640358250247,-0.003507877461354149,-0.014872519092767822,0.010656031423529944,0.0016838090992803978,-0.001625717642840213,0.004062060735048737,5.8091456440201306e-05,-0.01838039655412199,-0.0033095267421206108,0.0023782516357683395
deepseek-coder-6.7b,base_0379,base_0094,test,flip_ba_mismatched,mismatched,91,1,no_shift,3,inner,1.0000000508154299,1.0000002881997254,-0.006808441024870877,0.004348606169877469,0.0017630638185298642,-0.0018102721424563158,-0.005309326805681078,0.0015111575723645455,0.011747765145565737,-0.0017983365086218835,-0.015735342138259167,0.012091363297847213,-4.7208323926462015e-05,-0.002459834854993408,0.004348606169877469,-0.0025070431789198655,-0.017533678646881046,-0.002412626531066946,0.004395814493803931
deepseek-coder-6.7b,base_0379,base_0094,test,flip_ba_mismatched,mismatched,91,1,no_shift,7,inner,1.000000033519278,1.0000001977118194,-5.6247965841458615e-05,0.008593751104226117,0.00022303557413913544,-0.00017698176715336697,-0.0016690893478404235,-0.00012130551352879018,0.002866402893475988,0.0006342577414776892,-0.023250157018545103,0.012956498492131735,4.6053806985774104e-05,0.008537503138384661,0.008593751104226117,0.008583556945370413,-0.022615899277067364,0.008491449331398887,0.008547697297240343
deepseek-coder-6.7b,base_0379,base_0094,test,flip_ba_mismatched,mismatched,91,1,no_shift,11,inner,1.0000000311177444,1.0000002170007773,-0.000556616775338417,0.012855349873949715,-0.0013689840060897018,-0.0026647118755254657,0.013514257820050689,-0.00041303408434140154,-0.0036804020250854746,-0.0014761889101240003,-0.027411767286962152,0.011202283152499076,-0.0040336958816151736,0.012298733098611297,0.012855349873949715,0.008265037216996118,-0.028887956197086173,0.016332428980226472,0.016889045755564887
deepseek-coder-6.7b,base_0379,base_0094,test,flip_ba_mismatched,mismatched,91,1,no_shift,15,inner,0.9999999680136158,1.000000213005883,0.0017972633451403411,0.014354727053041944,0.0005364300482722656,-0.0024979963087555976,0.007530231988751829,-0.0008385071142616293,-0.005253792890705527,0.0003838818662983759,-0.02400665566943827,0.00799466267392343,-0.0019615662604833273,0.016151990398182284,0.014354727053041944,0.014190424137698956,-0.02362277380313993,0.01811355665866561,0.01631629331352527
deepseek-coder-6.7b,base_0379,base_0094,test,flip_ba_mismatched,mismatched,91,1,no_shift,19,inner,1.000000012314247,1.0000001361573505,0.0007797646611394631,0.012497878086682028,-0.0005463753216473841,-0.0014334921407285052,0.002886837278825708,-0.001202785733438275,-0.007632557804589463,0.0007276177271206049,-0.012710950216549444,0.006634187306288952,-0.001979867462375891,0.013277642747821491,0.012497878086682028,0.0112977752854456,-0.011983332489428844,0.015257510210197382,0.014477745549057919
deepseek-coder-6.7b,base_0379,base_0094,test,flip_ba_mismatched,mismatched,91,1,no_shift,23,inner,1.0000000584543507,1.0000001066802298,0.0010354252154908521,0.011235710230627107,-0.0017881602652573617,-0.0007793144349205181,0.0006764075497893828,-0.0012051960481983884,-0.007426980834011096,0.0010879305500800258,-0.005424843188046036,0.0025890694503250683,-0.0025674747001778776,0.012271135446117958,0.011235710230627107,0.009703660745940083,-0.004336912637965984,0.014838610146295835,0.013803184930804985
deepseek-coder-6.7b,base_0379,base_0094,test,flip_ba_mismatched,mismatched,91,1,no_shift,27,inner,0.999999965931435,1.0000001325643093,0.0004283087269233497,0.0034637384282374946,-0.0021950337516352374,-0.0004559888075105836,0.001655102533258665,0.0007233736279735627,-0.005509811341185597,0.0006124322511329994,-0.007011112087296212,0.008289157052975879,-0.002651022559145821,0.0038920471551608443,0.0034637384282374946,0.001241024596015024,-0.006398679836163157,0.006543069714306665,0.006114760987383316
deepseek-coder-6.7b,base_0379,base_0094,test,flip_ba_mismatched,mismatched,91,1,no_shift,0,outer,0.9999997778972142,1.0000002509989838,-0.004617381858487464,0.002136876360738169,-0.00284477010919415,-0.0010221786660957709,-0.004822161822095826,0.0016019611241854378,0.009077802358483232,-0.002194024317316085,-0.0009818290882810943,0.0036661791198331906,-0.0038669487752899245,-0.002480505497749295,0.002136876360738169,-0.006347454273039177,-0.0031758534055971732,0.0013864432775406296,0.006003825136028094
deepseek-coder-6.7b,base_0379,base_0094,test,flip_ba_mismatched,mismatched,91,1,no_shift,3,outer,0.9999998570452303,1.000000257850503,-0.005396041446070206,0.002384716112853363,-0.0008700907611188247,-0.0038031775970788243,-0.004075768931270093,0.002775416713833201,0.0071937421022236605,-0.0009581249393280766,-0.0010910570825165555,0.003840786633744764,-0.004673268358197646,-0.0030113253332168417,0.002384716112853363,-0.007684593691414554,-0.00204918202184462,0.0016619430249808047,0.00705798447105101
deepseek-coder-6.7b,base_0379,base_0094,test,flip_ba_mismatched,mismatched,91,1,no_shift,7,outer,0.9999999370225039,1.0000002393525573,0.002083572370045802,0.006818008303204753,5.128161735878933e-05,-0.001185275311643182,-0.004254644096553315,0.0015242601827535566,-0.0009251960152681718,0.0013613515701543163,-0.00670116145195121,0.0012281051619517092,-0.0011339936942844075,0.008901580673250555,0.006818008303204753,0.007767586978966123,-0.005339809881796831,0.010035574367534963,0.007952001997489161
deepseek-coder-6.7b,base_0379,base_0094,test,flip_ba_mismatched,mismatched,91,1,no_shift,11,outer,0.999999916221963,1.00000025058304,0.0023547526930160394,0.009041287280411474,0.0021427929021903547,-0.0023681674098788613,0.002762333264770628,-0.00034416301702038486,-0.0036483922959151815,-0.0012198400429233019,-0.015031193027270406,0.006310924013696734,-0.00022537450768850276,0.011396039973427512,0.009041287280411474,0.011170665465739,-0.01625103307019371,0.011621414481116015,0.009266661788099977
deepseek-coder-6.7b,base_0379,base_0094,test,flip_ba_mismatched,mismatched,91,1,no_shift,15,outer,0.9999999049578828,1.0000001620794396,0.006250957230129984,0.009032770087162897,0.0038210937174394527,-0.002896276717812921,-0.0034347356585852076,-0.0011667344577589289,-0.004491494869667007,-0.0028415810047579043,-0.01393649146293685,0.00966275025834333,0.0009248169996265293,0.015283727317292883,0.009032770087162897,0.016208544316919413,-0.016778072467694805,0.014358910317666354,0.008107953087536368
deepseek-coder-6.7b,base_0379,base_0094,test,flip_ba_mismatched,mismatched,91,1,no_shift,19,outer,0.9999999792685639,1.000000145857631,0.004365785742274916,0.010590448766915417,0.001444191317942052,-0.0029125581134172027,0.0008323948910905783,-0.0004375643981594044,-0.005911414870882911,-0.002166916237170858,-0.01657480547503143,0.01077060496550604,-0.0014683667954751498,0.014956234509190335,0.010590448766915417,0.013487867713715178,-0.01874172171220234,0.016424601304665484,0.012058815562390567
deepseek-coder-6.7b,base_0379,base_0094,test,flip_ba_mismatched,mismatched,91,1,no_shift,23,outer,0.9999999905096093,1.0000000698323448,0.002141955382810674,0.007550372940775726,-0.0001906757256733109,-0.0029066113980576866,0.0005269560877254184,-0.0007101765000882051,-0.006784019003387258,-0.0007527276090906775,-0.004187132652931802,0.005312137800652775,-0.0030972871237309983,0.009692328323586399,0.007550372940775726,0.0065950411998554025,-0.004939860262022533,0.012789615447317397,0.010647660064506724
deepseek-coder-6.7b,base_0379,base_0094,test,flip_ba_mismatched,mismatched,91,1,no_shift,27,outer,1.0000000009213972,1.0000000710801762,0.0004048786079091913,0.0038757607662352955,-0.001307530684518065,-0.0010381002177240802,0.0006420061347652496,0.0011058801755458088,-0.004362959670416094,-0.0010039322915453425,-0.007932620131127499,0.009616687469654647,-0.002345630902242145,0.004280639374144486,0.0038757607662352955,0.0019350084719023403,-0.008936552422672772,0.0066262702763866315,0.006221391668477441
deepseek-coder-6.7b,base_0379,base_0094,test,flip_ba_mismatched,mismatched,91,1,no_shift,0,margin,0.9999997892606292,0.999993279645185,0.040781688516169944,-0.07058564305726239,0.09892585319498054,-0.08044490541578929,0.0433287762116471,0.023687370436890648,-0.24415864373727098,-0.006907055191791291,0.2747970230011876,-0.07943097357420797,0.018480947779191292,-0.029803954541092442,-0.07058564305726239,-0.011323006761901122,0.2678899678093963,-0.048284902320283735,-0.08906659083645369
deepseek-coder-6.7b,base_0379,base_0094,test,flip_ba_mismatched,mismatched,91,1,no_shift,3,margin,0.9999980811009479,0.9999989357206993,0.04280880571265565,-0.08392282676097652,0.14155087169443598,-0.11601344409977195,0.055713879817657005,0.044099350303532146,-0.2807755585431031,-0.018978027070680165,0.2790686241627632,-0.06355082059676254,0.02553742759466404,-0.04111402104832087,-0.08392282676097652,-0.015576593453656917,0.26009059709208304,-0.06665144864298492,-0.10946025435564057
deepseek-coder-6.7b,base_0379,base_0094,test,flip_ba_mismatched,mismatched,91,1,no_shift,7,margin,0.9999990526094488,1.000002053384538,0.08782179512389997,-0.09539885182508515,0.10763045699213908,-0.08352477813783478,-0.028257226472613785,-0.0047901832399125585,-0.33614855743343486,-0.0656924812239269,0.8234765431568092,-0.40511371616495334,0.024105678854304313,-0.007577056701185171,-0.09539885182508515,0.01652862215311915,0.7577840619328824,-0.031682735555489484,-0.11950453067938946
deepseek-coder-6.7b,base_0379,base_0094,test,flip_ba_mismatched,mismatched,91,1,no_shift,11,margin,0.9999988631781693,1.000001713556606,0.12119253083486696,-0.16269870215144394,0.26264135761716667,-0.022864260568219247,-0.3189244351723752,-0.08459416818494449,-0.21846686989069958,-0.11507130422821492,0.7738624205883533,-0.23507371846605046,0.23977709704894742,-0.04150617131657699,-0.16269870215144394,0.19827092573237046,0.6587911163601383,-0.2812832683655244,-0.40247579920039134
deepseek-coder-6.7b,base_0379,base_0094,test,flip_ba_mismatched,mismatched,91,1,no_shift,15,margin,0.9999993270389409,0.9999979435261172,0.14851696118406338,-0.2235558351443772,0.26966812480431107,-0.030205394535701067,-0.36082989524938824,-0.01591606416413388,-0.17298719382234748,-0.21583112812034966,0.6082357734204774,-0.007096731885376156,0.23946273026860998,-0.07503887396031383,-0.2235558351443772,0.16442385630829615,0.39240464530012775,-0.3145016042289238,-0.4630185654129872
deepseek-coder-6.7b,base_0379,base_0094,test,flip_ba_mismatched,mismatched,91,1,no_shift,19,margin,0.9999996763979876,1.000000568439451,0.13943098413766944,-0.07541232283539942,0.14170712486628342,-0.0770075304952441,-0.04696798986975541,0.036938463813627316,-0.1031782820280471,-0.18873571314713553,0.09197220236751635,0.08125395523194702,0.06469959437103931,0.06401866130227002,-0.07541232283539942,0.12871825567330933,-0.0967635107796192,-0.0006809330687692905,-0.14011191720643873
deepseek-coder-6.7b,base_0379,base_0094,test,flip_ba_mismatched,mismatched,91,1,no_shift,23,margin,0.9999993677818863,0.9999984645956095,0.05456636451337357,-0.1395726437648392,0.09676220933366352,-0.09809078928614548,0.018867785613814064,0.032688799747076516,-0.01474076089883537,-0.0883047772976397,0.16824007282262166,-0.03041716396936144,-0.0013285799524819578,-0.08500627925146562,-0.1395726437648392,-0.08633485920394757,0.07993529552498191,-0.08367769929898367,-0.13824406381235724
