model,layer,site,pole,rank_within_pole,token_id,token,loading,overlap_with_same_label_direction
starcoder2-3b,27,sink_arg,unsafe_higher,12,17993,inn,0.016296563834763,0.010101010101010102
starcoder2-3b,27,sink_arg,unsafe_higher,13,7668,或,0.016239536103824344,0.010101010101010102
starcoder2-3b,27,sink_arg,unsafe_higher,14,39383, 或,0.016142279575915172,0.010101010101010102
starcoder2-3b,27,sink_arg,unsafe_higher,15,16955,ellig,0.015995794619272388,0.010101010101010102
starcoder2-3b,27,sink_arg,unsafe_higher,16,536, /,0.015879521191307516,0.010101010101010102
starcoder2-3b,27,sink_arg,unsafe_higher,17,11202, �,0.015683839930836524,0.010101010101010102
starcoder2-3b,27,sink_arg,unsafe_higher,18,33717, `__,0.015611149214719917,0.010101010101010102
starcoder2-3b,27,sink_arg,unsafe_higher,19,630, ==,0.015543260526430729,0.010101010101010102
starcoder2-3b,27,sink_arg,unsafe_higher,20,96,[,0.01548109776563605,0.010101010101010102
starcoder2-3b,27,sink_arg,unsafe_higher,21,31151,aea,0.015360396833979344,0.010101010101010102
starcoder2-3b,27,sink_arg,unsafe_higher,22,26745,_/,0.015263454176901699,0.010101010101010102
starcoder2-3b,27,sink_arg,unsafe_higher,23,398,==,0.015236237775590536,0.010101010101010102
starcoder2-3b,27,sink_arg,unsafe_higher,24,4924,'][',0.015225902804695985,0.010101010101010102
starcoder2-3b,27,sink_arg,safe_higher,0,15930,":""-""`",-0.023021955991043286,0.010101010101010102
starcoder2-3b,27,sink_arg,safe_higher,1,36416,*)(*,-0.020972467883716154,0.010101010101010102
starcoder2-3b,27,sink_arg,safe_higher,2,18207, %(,-0.020755716570683747,0.010101010101010102
starcoder2-3b,27,sink_arg,safe_higher,3,925, %,-0.020560843353069496,0.010101010101010102
starcoder2-3b,27,sink_arg,safe_higher,4,44483,obacz,-0.020041466880376762,0.010101010101010102
starcoder2-3b,27,sink_arg,safe_higher,5,42485,igsaw,-0.020027230316814578,0.010101010101010102
starcoder2-3b,27,sink_arg,safe_higher,6,22101,repl,-0.019842388878654634,0.010101010101010102
starcoder2-3b,27,sink_arg,safe_higher,7,35362,ügen,-0.01965383197495019,0.010101010101010102
starcoder2-3b,27,sink_arg,safe_higher,8,37114, Substitute,-0.01958348450015851,0.010101010101010102
starcoder2-3b,27,sink_arg,safe_higher,9,44237,buyed,-0.01943774616661971,0.010101010101010102
starcoder2-3b,27,sink_arg,safe_higher,10,34354,placer,-0.019130152563500848,0.010101010101010102
starcoder2-3b,27,sink_arg,safe_higher,11,20604,"/""/>",-0.019087530441724405,0.010101010101010102
starcoder2-3b,27,sink_arg,safe_higher,12,46968,Repl,-0.01866964454830406,0.010101010101010102
starcoder2-3b,27,sink_arg,safe_higher,13,19599,tribs,-0.018572262931318667,0.010101010101010102
starcoder2-3b,27,sink_arg,safe_higher,14,42715,%(,-0.01852675540670316,0.010101010101010102
starcoder2-3b,27,sink_arg,safe_higher,15,44715,UIRES,-0.01841482346583396,0.010101010101010102
starcoder2-3b,27,sink_arg,safe_higher,16,3394,curity,-0.018348494088145977,0.010101010101010102
starcoder2-3b,27,sink_arg,safe_higher,17,46251,/{}/,-0.018167658991678604,0.010101010101010102
starcoder2-3b,27,sink_arg,safe_higher,18,37385,lain,-0.017901277296524323,0.010101010101010102
starcoder2-3b,27,sink_arg,safe_higher,19,2194, args,-0.017719630120980115,0.010101010101010102
starcoder2-3b,27,sink_arg,safe_higher,20,6648,ationship,-0.017701440169676116,0.010101010101010102
starcoder2-3b,27,sink_arg,safe_higher,21,42390,placehold,-0.017631531447910277,0.010101010101010102
starcoder2-3b,27,sink_arg,safe_higher,22,37913,streetmap,-0.017513995154040264,0.010101010101010102
starcoder2-3b,27,sink_arg,safe_higher,23,36890,icorp,-0.017444059477290504,0.010101010101010102
starcoder2-3b,27,sink_arg,safe_higher,24,9441,scriber,-0.01735217957668242,0.010101010101010102
starcoder2-3b,29,last_token,unsafe_higher,0,745,app,0.022187545814414657,0.0
starcoder2-3b,29,last_token,unsafe_higher,1,7520,apps,0.020003990505474255,0.0
starcoder2-3b,29,last_token,unsafe_higher,2,2213,bot,0.019388070384259663,0.0
starcoder2-3b,29,last_token,unsafe_higher,3,35,<EMAIL>,0.018662282521875104,0.0
starcoder2-3b,29,last_token,unsafe_higher,4,30392, máqu,0.018361807335711872,0.0
starcoder2-3b,29,last_token,unsafe_higher,5,69,@,0.01818970602234298,0.0
starcoder2-3b,29,last_token,unsafe_higher,6,2317,admin,0.01802646767017512,0.0
starcoder2-3b,29,last_token,unsafe_higher,7,24586,aber,0.017693030410191043,0.0
starcoder2-3b,29,last_token,unsafe_higher,8,40302,#/,0.017600221377046015,0.0
starcoder2-3b,29,last_token,unsafe_higher,9,4617,database,0.01746249065416766,0.0
starcoder2-3b,29,last_token,unsafe_higher,10,40315,''@,0.01724913137835664,0.0
starcoder2-3b,29,last_token,unsafe_higher,11,3632,login,0.016951444344640076,0.0
starcoder2-3b,29,last_token,unsafe_higher,12,19475,ToProps,0.01688209277978897,0.0
starcoder2-3b,29,last_token,unsafe_higher,13,30578,webapp,0.01664204903534099,0.0
starcoder2-3b,29,last_token,unsafe_higher,14,4480,upload,0.016544438622143852,0.0
starcoder2-3b,29,last_token,unsafe_higher,15,3180,application,0.01646889233452988,0.0
starcoder2-3b,29,last_token,unsafe_higher,16,3759,roy,0.01629828693193222,0.0
starcoder2-3b,29,last_token,unsafe_higher,17,11264,uploads,0.016169628283774676,0.0
starcoder2-3b,29,last_token,unsafe_higher,18,33720,UPLOAD,0.016129476934139696,0.0
starcoder2-3b,29,last_token,unsafe_higher,19,36966,asso,0.015922181350510385,0.0
starcoder2-3b,29,last_token,unsafe_higher,20,44130,myapp,0.015738231483192564,0.0
starcoder2-3b,29,last_token,unsafe_higher,21,48795, webapp,0.015586386497545119,0.0
starcoder2-3b,29,last_token,unsafe_higher,22,47876,ラメ,0.015550000723812966,0.0
starcoder2-3b,29,last_token,unsafe_higher,23,21321,""">@",0.01554327572142015,0.0
starcoder2-3b,29,last_token,unsafe_higher,24,3532,connect,0.015434082132152496,0.0
starcoder2-3b,29,last_token,safe_higher,0,34843,반,-0.01906076303802914,0.0
starcoder2-3b,29,last_token,safe_higher,1,33999,티,-0.018332163437414336,0.0
starcoder2-3b,29,last_token,safe_higher,2,1803,%%,-0.018152002001859756,0.0
starcoder2-3b,29,last_token,safe_higher,3,3439, func,-0.01805070001032164,0.0
starcoder2-3b,29,last_token,safe_higher,4,12947, %%,-0.018048834549602245,0.0
starcoder2-3b,29,last_token,safe_higher,5,12496,FUNC,-0.017517160504663266,0.0
starcoder2-3b,29,last_token,safe_higher,6,25366, TENT,-0.01747128419713103,0.0
starcoder2-3b,29,last_token,safe_higher,7,15224,.%,-0.01731522171839536,0.0
starcoder2-3b,29,last_token,safe_higher,8,47905,getCanonical,-0.016872248153572463,0.0
starcoder2-3b,29,last_token,safe_higher,9,16502,[!,-0.016870328245027672,0.0
starcoder2-3b,29,last_token,safe_higher,10,34251,ի,-0.016638149908708936,0.0
starcoder2-3b,29,last_token,safe_higher,11,41169,",'_",-0.016636272796158213,0.0
starcoder2-3b,29,last_token,safe_higher,12,31520,='%,-0.01646651192986038,0.0
starcoder2-3b,29,last_token,safe_higher,13,15240,К,-0.016239528400961142,0.0
starcoder2-3b,29,last_token,safe_higher,14,8550,此,-0.01609830401828732,0.0
starcoder2-3b,29,last_token,safe_higher,15,10934,Here,-0.01599316980730752,0.0
starcoder2-3b,29,last_token,safe_higher,16,25269,당,-0.01587592674096919,0.0
starcoder2-3b,29,last_token,safe_higher,17,13757,Since,-0.01585839132005153,0.0
starcoder2-3b,29,last_token,safe_higher,18,31848,uclide,-0.015839352358722063,0.0
starcoder2-3b,29,last_token,safe_higher,19,18053,资源,-0.015774474951335698,0.0
starcoder2-3b,29,last_token,safe_higher,20,16183,А,-0.015660414168869072,0.0
starcoder2-3b,29,last_token,safe_higher,21,1580,For,-0.015468897805885925,0.0
starcoder2-3b,29,last_token,safe_higher,22,39151,;${,-0.015424492979902617,0.0
starcoder2-3b,29,last_token,safe_higher,23,22232,[%,-0.015314083112328403,0.0
starcoder2-3b,29,last_token,safe_higher,24,7503,Loop,-0.015308801790348348,0.0
starcoder2-3b,29,sink_arg,unsafe_higher,0,575, or,0.026942037792500057,0.005025125628140704
starcoder2-3b,29,sink_arg,unsafe_higher,1,1895, OR,0.0207251406403396,0.005025125628140704
starcoder2-3b,29,sink_arg,unsafe_higher,2,1293, ||,0.02011473814626567,0.005025125628140704
starcoder2-3b,29,sink_arg,unsafe_higher,3,39383, 或,0.019730872983705693,0.005025125628140704
starcoder2-3b,29,sink_arg,unsafe_higher,4,290,or,0.019417398163327458,0.005025125628140704
starcoder2-3b,29,sink_arg,unsafe_higher,5,4663, Or,0.01927967282105579,0.005025125628140704
starcoder2-3b,29,sink_arg,unsafe_higher,6,7668,或,0.018923637192458542,0.005025125628140704
starcoder2-3b,29,sink_arg,unsafe_higher,7,398,==,0.018841844709826562,0.005025125628140704
starcoder2-3b,29,sink_arg,unsafe_higher,8,2771, IS,0.01861207683598758,0.005025125628140704
starcoder2-3b,29,sink_arg,unsafe_higher,9,1749,case,0.01846351041221658,0.005025125628140704
starcoder2-3b,29,sink_arg,unsafe_higher,10,8513,/_,0.018317298685422954,0.005025125628140704
starcoder2-3b,29,sink_arg,unsafe_higher,11,66,=,0.018244027074996363,0.005025125628140704
starcoder2-3b,29,sink_arg,unsafe_higher,12,48576, 또는,0.01777297273268386,0.005025125628140704
starcoder2-3b,29,sink_arg,unsafe_higher,13,1543,Or,0.017656685862722264,0.005025125628140704
starcoder2-3b,29,sink_arg,unsafe_higher,14,12633,"="",",0.0173099498366025,0.005025125628140704
starcoder2-3b,29,sink_arg,unsafe_higher,15,12432, equals,0.017306559160817782,0.005025125628140704
starcoder2-3b,29,sink_arg,unsafe_higher,16,434, if,0.01725410605577887,0.005025125628140704
starcoder2-3b,29,sink_arg,unsafe_higher,17,9184,=/,0.01702978116365842,0.005025125628140704
starcoder2-3b,29,sink_arg,unsafe_higher,18,12506,"=',",0.016996368249019362,0.005025125628140704
starcoder2-3b,29,sink_arg,unsafe_higher,19,4711,||,0.01692094833328152,0.005025125628140704
starcoder2-3b,29,sink_arg,unsafe_higher,20,52,/,0.016891900787061476,0.005025125628140704
starcoder2-3b,29,sink_arg,unsafe_higher,21,630, ==,0.016859530373626735,0.005025125628140704
starcoder2-3b,29,sink_arg,unsafe_higher,22,16269,或者,0.01683958230069356,0.005025125628140704
starcoder2-3b,29,sink_arg,unsafe_higher,23,5731,->_,0.0168114905073154,0.005025125628140704
starcoder2-3b,29,sink_arg,unsafe_higher,24,48915,OrThrow,0.016722343864401745,0.005025125628140704
starcoder2-3b,29,sink_arg,safe_higher,0,18207, %(,-0.03401007782927559,0.005025125628140704
starcoder2-3b,29,sink_arg,safe_higher,1,42715,%(,-0.029148071759896328,0.005025125628140704
starcoder2-3b,29,sink_arg,safe_higher,2,925, %,-0.024376313036674147,0.005025125628140704
starcoder2-3b,29,sink_arg,safe_higher,3,6680," {},",-0.023555944256510624,0.005025125628140704
starcoder2-3b,29,sink_arg,safe_higher,4,2172, {},-0.023028260789390832,0.005025125628140704
starcoder2-3b,29,sink_arg,safe_higher,5,28680, {(,-0.02267812195631335,0.005025125628140704
starcoder2-3b,29,sink_arg,safe_higher,6,32354,{(,-0.02212565901969603,0.005025125628140704
starcoder2-3b,29,sink_arg,safe_higher,7,24436,{}.,-0.022024545010321882,0.005025125628140704
starcoder2-3b,29,sink_arg,safe_higher,8,22771, %{,-0.02187263798482279,0.005025125628140704
starcoder2-3b,29,sink_arg,safe_higher,9,25712,",{",-0.020926809283244686,0.005025125628140704
starcoder2-3b,29,sink_arg,safe_higher,10,44482, %-,-0.020853905893171848,0.005025125628140704
starcoder2-3b,29,sink_arg,safe_higher,11,12804,",(",-0.02074704839034226,0.005025125628140704
starcoder2-3b,29,sink_arg,safe_higher,12,2561,{},-0.02072683161195795,0.005025125628140704
starcoder2-3b,29,sink_arg,safe_higher,13,6820,"{},",-0.020587176670455613,0.005025125628140704
starcoder2-3b,29,sink_arg,safe_higher,14,16214, %.,-0.019791774473629734,0.005025125628140704
starcoder2-3b,29,sink_arg,safe_higher,15,2194, args,-0.019655239464389317,0.005025125628140704
starcoder2-3b,29,sink_arg,safe_higher,16,42,%,-0.01948270919219234,0.005025125628140704
starcoder2-3b,29,sink_arg,safe_higher,17,46251,/{}/,-0.018626310787344367,0.005025125628140704
starcoder2-3b,29,sink_arg,safe_higher,18,42390,placehold,-0.01856547331462524,0.005025125628140704
starcoder2-3b,29,sink_arg,safe_higher,19,37114, Substitute,-0.018549105274489282,0.005025125628140704
starcoder2-3b,29,sink_arg,safe_higher,20,12794, {}),-0.018542644756442083,0.005025125628140704
starcoder2-3b,29,sink_arg,safe_higher,21,10474, [(,-0.018427719366545543,0.005025125628140704
starcoder2-3b,29,sink_arg,safe_higher,22,29189,{}\,-0.018314838088356634,0.005025125628140704
starcoder2-3b,29,sink_arg,safe_higher,23,46081,+%,-0.01827778719395119,0.005025125628140704
starcoder2-3b,29,sink_arg,safe_higher,24,20865,%.,-0.018148154915095322,0.005025125628140704
