dataset_id,task,example_id,pos_i,pos_j,label,stratum,distance,name_i,name_j,extra
sample_659,binding,a93285b42fa112cfc13a2b652926716b0081c30ae737efeb18dd09b91d094eb8,17,49,0,diff_name,32,bots,clean,False
sample_659,binding,a93285b42fa112cfc13a2b652926716b0081c30ae737efeb18dd09b91d094eb8,14,17,0,diff_name,3,username,bots,False
sample_659,binding,a93285b42fa112cfc13a2b652926716b0081c30ae737efeb18dd09b91d094eb8,1,17,0,diff_name,16,f,bots,False
sample_659,binding,a93285b42fa112cfc13a2b652926716b0081c30ae737efeb18dd09b91d094eb8,14,49,0,diff_name,35,username,clean,False
sample_659,binding,a93285b42fa112cfc13a2b652926716b0081c30ae737efeb18dd09b91d094eb8,1,23,0,diff_name,22,f,username,False
sample_670,defuse_edge,c3784409e6e66d070c1777745a6d18fdef0ef67bcc2f3bc2d42096d6d53a9830,3,15,1,positive,12,a,a,False
sample_670,defuse_edge,c3784409e6e66d070c1777745a6d18fdef0ef67bcc2f3bc2d42096d6d53a9830,3,21,1,positive,18,a,a,False
sample_670,defuse_edge,c3784409e6e66d070c1777745a6d18fdef0ef67bcc2f3bc2d42096d6d53a9830,3,48,1,positive,45,a,a,False
sample_670,defuse_edge,c3784409e6e66d070c1777745a6d18fdef0ef67bcc2f3bc2d42096d6d53a9830,5,17,1,positive,12,b,b,False
sample_670,defuse_edge,c3784409e6e66d070c1777745a6d18fdef0ef67bcc2f3bc2d42096d6d53a9830,9,27,1,positive,18,d,d,False
sample_670,defuse_edge,c3784409e6e66d070c1777745a6d18fdef0ef67bcc2f3bc2d42096d6d53a9830,9,39,1,positive,30,d,d,False
sample_670,defuse_edge,c3784409e6e66d070c1777745a6d18fdef0ef67bcc2f3bc2d42096d6d53a9830,46,43,1,positive,3,x,x,False
sample_670,defuse_edge,c3784409e6e66d070c1777745a6d18fdef0ef67bcc2f3bc2d42096d6d53a9830,9,17,0,diff_name,8,d,b,False
sample_670,defuse_edge,c3784409e6e66d070c1777745a6d18fdef0ef67bcc2f3bc2d42096d6d53a9830,5,48,0,diff_name,43,b,a,False
sample_670,defuse_edge,c3784409e6e66d070c1777745a6d18fdef0ef67bcc2f3bc2d42096d6d53a9830,3,43,0,diff_name,40,a,x,False
sample_670,defuse_edge,c3784409e6e66d070c1777745a6d18fdef0ef67bcc2f3bc2d42096d6d53a9830,9,48,0,diff_name,39,d,a,False
sample_670,defuse_edge,c3784409e6e66d070c1777745a6d18fdef0ef67bcc2f3bc2d42096d6d53a9830,46,48,0,diff_name,2,x,a,False
sample_670,defuse_edge,c3784409e6e66d070c1777745a6d18fdef0ef67bcc2f3bc2d42096d6d53a9830,1,48,0,diff_name,47,f,a,False
sample_670,defuse_edge,c3784409e6e66d070c1777745a6d18fdef0ef67bcc2f3bc2d42096d6d53a9830,1,43,0,diff_name,42,f,x,False
sample_670,defuse_edge,c3784409e6e66d070c1777745a6d18fdef0ef67bcc2f3bc2d42096d6d53a9830,5,15,0,diff_name,10,b,a,False
sample_670,defuse_edge,c3784409e6e66d070c1777745a6d18fdef0ef67bcc2f3bc2d42096d6d53a9830,5,39,0,diff_name,34,b,d,False
sample_670,defuse_edge,c3784409e6e66d070c1777745a6d18fdef0ef67bcc2f3bc2d42096d6d53a9830,3,39,0,diff_name,36,a,d,False
sample_670,defuse_edge,c3784409e6e66d070c1777745a6d18fdef0ef67bcc2f3bc2d42096d6d53a9830,46,21,0,diff_name,25,x,a,False
sample_670,defuse_edge,c3784409e6e66d070c1777745a6d18fdef0ef67bcc2f3bc2d42096d6d53a9830,5,21,0,diff_name,16,b,a,False
sample_670,defuse_edge,c3784409e6e66d070c1777745a6d18fdef0ef67bcc2f3bc2d42096d6d53a9830,9,21,0,diff_name,12,d,a,False
sample_670,defuse_edge,c3784409e6e66d070c1777745a6d18fdef0ef67bcc2f3bc2d42096d6d53a9830,5,43,0,diff_name,38,b,x,False
sample_670,defuse_edge,c3784409e6e66d070c1777745a6d18fdef0ef67bcc2f3bc2d42096d6d53a9830,46,27,0,diff_name,19,x,d,False
sample_670,defuse_edge,c3784409e6e66d070c1777745a6d18fdef0ef67bcc2f3bc2d42096d6d53a9830,1,17,0,diff_name,16,f,b,False
sample_670,defuse_edge,c3784409e6e66d070c1777745a6d18fdef0ef67bcc2f3bc2d42096d6d53a9830,5,27,0,diff_name,22,b,d,False
sample_670,defuse_edge,c3784409e6e66d070c1777745a6d18fdef0ef67bcc2f3bc2d42096d6d53a9830,1,21,0,diff_name,20,f,a,False
sample_670,defuse_edge,c3784409e6e66d070c1777745a6d18fdef0ef67bcc2f3bc2d42096d6d53a9830,9,15,0,diff_name,6,d,a,False
sample_670,defuse_edge,c3784409e6e66d070c1777745a6d18fdef0ef67bcc2f3bc2d42096d6d53a9830,46,39,0,diff_name,7,x,d,False
sample_670,defuse_edge,c3784409e6e66d070c1777745a6d18fdef0ef67bcc2f3bc2d42096d6d53a9830,1,39,0,diff_name,38,f,d,False
sample_670,binding,c3784409e6e66d070c1777745a6d18fdef0ef67bcc2f3bc2d42096d6d53a9830,3,15,1,positive,12,a,a,False
sample_670,binding,c3784409e6e66d070c1777745a6d18fdef0ef67bcc2f3bc2d42096d6d53a9830,3,21,1,positive,18,a,a,False
sample_670,binding,c3784409e6e66d070c1777745a6d18fdef0ef67bcc2f3bc2d42096d6d53a9830,3,48,1,positive,45,a,a,False
sample_670,binding,c3784409e6e66d070c1777745a6d18fdef0ef67bcc2f3bc2d42096d6d53a9830,5,17,1,positive,12,b,b,False
sample_670,binding,c3784409e6e66d070c1777745a6d18fdef0ef67bcc2f3bc2d42096d6d53a9830,9,27,1,positive,18,d,d,False
sample_670,binding,c3784409e6e66d070c1777745a6d18fdef0ef67bcc2f3bc2d42096d6d53a9830,9,39,1,positive,30,d,d,False
sample_670,binding,c3784409e6e66d070c1777745a6d18fdef0ef67bcc2f3bc2d42096d6d53a9830,15,21,1,positive,6,a,a,False
sample_670,binding,c3784409e6e66d070c1777745a6d18fdef0ef67bcc2f3bc2d42096d6d53a9830,15,48,1,positive,33,a,a,False
sample_670,binding,c3784409e6e66d070c1777745a6d18fdef0ef67bcc2f3bc2d42096d6d53a9830,21,48,1,positive,27,a,a,False
sample_670,binding,c3784409e6e66d070c1777745a6d18fdef0ef67bcc2f3bc2d42096d6d53a9830,27,39,1,positive,12,d,d,False
sample_670,binding,c3784409e6e66d070c1777745a6d18fdef0ef67bcc2f3bc2d42096d6d53a9830,43,46,1,positive,3,x,x,False
sample_670,binding,c3784409e6e66d070c1777745a6d18fdef0ef67bcc2f3bc2d42096d6d53a9830,9,46,0,diff_name,37,d,x,False
sample_670,binding,c3784409e6e66d070c1777745a6d18fdef0ef67bcc2f3bc2d42096d6d53a9830,5,43,0,diff_name,38,b,x,False
sample_670,binding,c3784409e6e66d070c1777745a6d18fdef0ef67bcc2f3bc2d42096d6d53a9830,27,48,0,diff_name,21,d,a,False
sample_670,binding,c3784409e6e66d070c1777745a6d18fdef0ef67bcc2f3bc2d42096d6d53a9830,3,5,0,diff_name,2,a,b,False
sample_670,binding,c3784409e6e66d070c1777745a6d18fdef0ef67bcc2f3bc2d42096d6d53a9830,3,43,0,diff_name,40,a,x,False
sample_670,binding,c3784409e6e66d070c1777745a6d18fdef0ef67bcc2f3bc2d42096d6d53a9830,5,21,0,diff_name,16,b,a,False
sample_670,binding,c3784409e6e66d070c1777745a6d18fdef0ef67bcc2f3bc2d42096d6d53a9830,39,43,0,diff_name,4,d,x,False
sample_670,binding,c3784409e6e66d070c1777745a6d18fdef0ef67bcc2f3bc2d42096d6d53a9830,43,48,0,diff_name,5,x,a,False
sample_670,binding,c3784409e6e66d070c1777745a6d18fdef0ef67bcc2f3bc2d42096d6d53a9830,15,43,0,diff_name,28,a,x,False
sample_670,binding,c3784409e6e66d070c1777745a6d18fdef0ef67bcc2f3bc2d42096d6d53a9830,5,15,0,diff_name,10,b,a,False
sample_670,binding,c3784409e6e66d070c1777745a6d18fdef0ef67bcc2f3bc2d42096d6d53a9830,1,46,0,diff_name,45,f,x,False
sample_670,binding,c3784409e6e66d070c1777745a6d18fdef0ef67bcc2f3bc2d42096d6d53a9830,15,27,0,diff_name,12,a,d,False
sample_670,binding,c3784409e6e66d070c1777745a6d18fdef0ef67bcc2f3bc2d42096d6d53a9830,17,46,0,diff_name,29,b,x,False
sample_670,binding,c3784409e6e66d070c1777745a6d18fdef0ef67bcc2f3bc2d42096d6d53a9830,21,39,0,diff_name,18,a,d,False
sample_670,binding,c3784409e6e66d070c1777745a6d18fdef0ef67bcc2f3bc2d42096d6d53a9830,9,43,0,diff_name,34,d,x,False
sample_670,binding,c3784409e6e66d070c1777745a6d18fdef0ef67bcc2f3bc2d42096d6d53a9830,46,48,0,diff_name,2,x,a,False
sample_670,binding,c3784409e6e66d070c1777745a6d18fdef0ef67bcc2f3bc2d42096d6d53a9830,1,15,0,diff_name,14,f,a,False
sample_670,binding,c3784409e6e66d070c1777745a6d18fdef0ef67bcc2f3bc2d42096d6d53a9830,5,27,0,diff_name,22,b,d,False
sample_670,binding,c3784409e6e66d070c1777745a6d18fdef0ef67bcc2f3bc2d42096d6d53a9830,21,46,0,diff_name,25,a,x,False
sample_670,binding,c3784409e6e66d070c1777745a6d18fdef0ef67bcc2f3bc2d42096d6d53a9830,1,17,0,diff_name,16,f,b,False
sample_670,binding,c3784409e6e66d070c1777745a6d18fdef0ef67bcc2f3bc2d42096d6d53a9830,9,21,0,diff_name,12,d,a,False
sample_670,binding,c3784409e6e66d070c1777745a6d18fdef0ef67bcc2f3bc2d42096d6d53a9830,1,48,0,diff_name,47,f,a,False
sample_670,binding,c3784409e6e66d070c1777745a6d18fdef0ef67bcc2f3bc2d42096d6d53a9830,17,48,0,diff_name,31,b,a,False
sample_670,binding,c3784409e6e66d070c1777745a6d18fdef0ef67bcc2f3bc2d42096d6d53a9830,5,39,0,diff_name,34,b,d,False
sample_670,binding,c3784409e6e66d070c1777745a6d18fdef0ef67bcc2f3bc2d42096d6d53a9830,17,27,0,diff_name,10,b,d,False
sample_670,binding,c3784409e6e66d070c1777745a6d18fdef0ef67bcc2f3bc2d42096d6d53a9830,5,46,0,diff_name,41,b,x,False
sample_670,binding,c3784409e6e66d070c1777745a6d18fdef0ef67bcc2f3bc2d42096d6d53a9830,1,3,0,diff_name,2,f,a,False
sample_670,binding,c3784409e6e66d070c1777745a6d18fdef0ef67bcc2f3bc2d42096d6d53a9830,5,48,0,diff_name,43,b,a,False
sample_670,binding,c3784409e6e66d070c1777745a6d18fdef0ef67bcc2f3bc2d42096d6d53a9830,39,46,0,diff_name,7,d,x,False
sample_670,binding,c3784409e6e66d070c1777745a6d18fdef0ef67bcc2f3bc2d42096d6d53a9830,5,9,0,diff_name,4,b,d,False
sample_670,binding,c3784409e6e66d070c1777745a6d18fdef0ef67bcc2f3bc2d42096d6d53a9830,9,48,0,diff_name,39,d,a,False
sample_670,binding,c3784409e6e66d070c1777745a6d18fdef0ef67bcc2f3bc2d42096d6d53a9830,15,46,0,diff_name,31,a,x,False
sample_670,binding,c3784409e6e66d070c1777745a6d18fdef0ef67bcc2f3bc2d42096d6d53a9830,9,15,0,diff_name,6,d,a,False
sample_697,defuse_edge,f4e71c4117e78b9d59de51350e11d937808cd1ba8b933a8d3962298f13e1f34f,3,13,1,positive,10,s,s,False
sample_697,defuse_edge,f4e71c4117e78b9d59de51350e11d937808cd1ba8b933a8d3962298f13e1f34f,3,23,1,positive,20,s,s,False
sample_697,defuse_edge,f4e71c4117e78b9d59de51350e11d937808cd1ba8b933a8d3962298f13e1f34f,3,33,1,positive,30,s,s,False
sample_697,defuse_edge,f4e71c4117e78b9d59de51350e11d937808cd1ba8b933a8d3962298f13e1f34f,3,53,1,positive,50,s,s,False
sample_697,defuse_edge,f4e71c4117e78b9d59de51350e11d937808cd1ba8b933a8d3962298f13e1f34f,5,17,1,positive,12,sep,sep,False
sample_697,defuse_edge,f4e71c4117e78b9d59de51350e11d937808cd1ba8b933a8d3962298f13e1f34f,5,45,1,positive,40,sep,sep,False
sample_697,defuse_edge,f4e71c4117e78b9d59de51350e11d937808cd1ba8b933a8d3962298f13e1f34f,5,61,1,positive,56,sep,sep,False
sample_697,defuse_edge,f4e71c4117e78b9d59de51350e11d937808cd1ba8b933a8d3962298f13e1f34f,11,27,1,positive,16,sep_index,sep_index,False
sample_697,defuse_edge,f4e71c4117e78b9d59de51350e11d937808cd1ba8b933a8d3962298f13e1f34f,11,37,1,positive,26,sep_index,sep_index,False
sample_697,defuse_edge,f4e71c4117e78b9d59de51350e11d937808cd1ba8b933a8d3962298f13e1f34f,11,41,1,positive,30,sep_index,sep_index,False
sample_697,defuse_edge,f4e71c4117e78b9d59de51350e11d937808cd1ba8b933a8d3962298f13e1f34f,11,57,1,positive,46,sep_index,sep_index,False
sample_697,defuse_edge,f4e71c4117e78b9d59de51350e11d937808cd1ba8b933a8d3962298f13e1f34f,21,67,1,positive,46,prefix,prefix,False
sample_697,defuse_edge,f4e71c4117e78b9d59de51350e11d937808cd1ba8b933a8d3962298f13e1f34f,31,69,1,positive,38,middle,middle,False
sample_697,defuse_edge,f4e71c4117e78b9d59de51350e11d937808cd1ba8b933a8d3962298f13e1f34f,51,73,1,positive,22,right_str,right_str,False
sample_697,defuse_edge,f4e71c4117e78b9d59de51350e11d937808cd1ba8b933a8d3962298f13e1f34f,31,27,0,diff_name,4,middle,sep_index,False
sample_697,defuse_edge,f4e71c4117e78b9d59de51350e11d937808cd1ba8b933a8d3962298f13e1f34f,21,73,0,diff_name,52,prefix,right_str,False
sample_697,defuse_edge,f4e71c4117e78b9d59de51350e11d937808cd1ba8b933a8d3962298f13e1f34f,11,45,0,diff_name,34,sep_index,sep,False
sample_697,defuse_edge,f4e71c4117e78b9d59de51350e11d937808cd1ba8b933a8d3962298f13e1f34f,5,53,0,diff_name,48,sep,s,False
sample_697,defuse_edge,f4e71c4117e78b9d59de51350e11d937808cd1ba8b933a8d3962298f13e1f34f,21,69,0,diff_name,48,prefix,middle,False
sample_697,defuse_edge,f4e71c4117e78b9d59de51350e11d937808cd1ba8b933a8d3962298f13e1f34f,31,45,0,diff_name,14,middle,sep,False
sample_697,defuse_edge,f4e71c4117e78b9d59de51350e11d937808cd1ba8b933a8d3962298f13e1f34f,51,53,0,diff_name,2,right_str,s,False
sample_697,defuse_edge,f4e71c4117e78b9d59de51350e11d937808cd1ba8b933a8d3962298f13e1f34f,3,57,0,diff_name,54,s,sep_index,False
sample_697,defuse_edge,f4e71c4117e78b9d59de51350e11d937808cd1ba8b933a8d3962298f13e1f34f,31,33,0,diff_name,2,middle,s,False
sample_697,defuse_edge,f4e71c4117e78b9d59de51350e11d937808cd1ba8b933a8d3962298f13e1f34f,5,27,0,diff_name,22,sep,sep_index,False
sample_697,defuse_edge,f4e71c4117e78b9d59de51350e11d937808cd1ba8b933a8d3962298f13e1f34f,51,17,0,diff_name,34,right_str,sep,False
sample_697,defuse_edge,f4e71c4117e78b9d59de51350e11d937808cd1ba8b933a8d3962298f13e1f34f,51,23,0,diff_name,28,right_str,s,False
sample_697,defuse_edge,f4e71c4117e78b9d59de51350e11d937808cd1ba8b933a8d3962298f13e1f34f,3,61,0,diff_name,58,s,sep,False
sample_697,defuse_edge,f4e71c4117e78b9d59de51350e11d937808cd1ba8b933a8d3962298f13e1f34f,21,37,0,diff_name,16,prefix,sep_index,False
sample_697,defuse_edge,f4e71c4117e78b9d59de51350e11d937808cd1ba8b933a8d3962298f13e1f34f,3,27,0,diff_name,24,s,sep_index,False
sample_697,defuse_edge,f4e71c4117e78b9d59de51350e11d937808cd1ba8b933a8d3962298f13e1f34f,5,69,0,diff_name,64,sep,middle,False
sample_697,defuse_edge,f4e71c4117e78b9d59de51350e11d937808cd1ba8b933a8d3962298f13e1f34f,31,73,0,diff_name,42,middle,right_str,False
sample_697,defuse_edge,f4e71c4117e78b9d59de51350e11d937808cd1ba8b933a8d3962298f13e1f34f,51,67,0,diff_name,16,right_str,prefix,False
sample_697,defuse_edge,f4e71c4117e78b9d59de51350e11d937808cd1ba8b933a8d3962298f13e1f34f,1,53,0,diff_name,52,f,s,False
sample_697,defuse_edge,f4e71c4117e78b9d59de51350e11d937808cd1ba8b933a8d3962298f13e1f34f,1,69,0,diff_name,68,f,middle,False
sample_697,defuse_edge,f4e71c4117e78b9d59de51350e11d937808cd1ba8b933a8d3962298f13e1f34f,31,53,0,diff_name,22,middle,s,False
sample_697,defuse_edge,f4e71c4117e78b9d59de51350e11d937808cd1ba8b933a8d3962298f13e1f34f,11,17,0,diff_name,6,sep_index,sep,False
sample_697,defuse_edge,f4e71c4117e78b9d59de51350e11d937808cd1ba8b933a8d3962298f13e1f34f,21,45,0,diff_name,24,prefix,sep,False
sample_697,defuse_edge,f4e71c4117e78b9d59de51350e11d937808cd1ba8b933a8d3962298f13e1f34f,21,33,0,diff_name,12,prefix,s,False
sample_697,defuse_edge,f4e71c4117e78b9d59de51350e11d937808cd1ba8b933a8d3962298f13e1f34f,51,57,0,diff_name,6,right_str,sep_index,False
sample_697,defuse_edge,f4e71c4117e78b9d59de51350e11d937808cd1ba8b933a8d3962298f13e1f34f,21,23,0,diff_name,2,prefix,s,False
sample_697,defuse_edge,f4e71c4117e78b9d59de51350e11d937808cd1ba8b933a8d3962298f13e1f34f,1,17,0,diff_name,16,f,sep,False
sample_697,defuse_edge,f4e71c4117e78b9d59de51350e11d937808cd1ba8b933a8d3962298f13e1f34f,11,53,0,diff_name,42,sep_index,s,False
sample_697,defuse_edge,f4e71c4117e78b9d59de51350e11d937808cd1ba8b933a8d3962298f13e1f34f,11,61,0,diff_name,50,sep_index,sep,False
sample_697,defuse_edge,f4e71c4117e78b9d59de51350e11d937808cd1ba8b933a8d3962298f13e1f34f,11,69,0,diff_name,58,sep_index,middle,False
sample_697,defuse_edge,f4e71c4117e78b9d59de51350e11d937808cd1ba8b933a8d3962298f13e1f34f,5,67,0,diff_name,62,sep,prefix,False
sample_697,defuse_edge,f4e71c4117e78b9d59de51350e11d937808cd1ba8b933a8d3962298f13e1f34f,3,73,0,diff_name,70,s,right_str,False
sample_697,defuse_edge,f4e71c4117e78b9d59de51350e11d937808cd1ba8b933a8d3962298f13e1f34f,3,45,0,diff_name,42,s,sep,False
sample_697,defuse_edge,f4e71c4117e78b9d59de51350e11d937808cd1ba8b933a8d3962298f13e1f34f,21,13,0,diff_name,8,prefix,s,False
sample_697,defuse_edge,f4e71c4117e78b9d59de51350e11d937808cd1ba8b933a8d3962298f13e1f34f,31,57,0,diff_name,26,middle,sep_index,False
sample_697,defuse_edge,f4e71c4117e78b9d59de51350e11d937808cd1ba8b933a8d3962298f13e1f34f,1,45,0,diff_name,44,f,sep,False
sample_697,defuse_edge,f4e71c4117e78b9d59de51350e11d937808cd1ba8b933a8d3962298f13e1f34f,5,73,0,diff_name,68,sep,right_str,False
sample_697,defuse_edge,f4e71c4117e78b9d59de51350e11d937808cd1ba8b933a8d3962298f13e1f34f,31,61,0,diff_name,30,middle,sep,False
sample_697,defuse_edge,f4e71c4117e78b9d59de51350e11d937808cd1ba8b933a8d3962298f13e1f34f,1,23,0,diff_name,22,f,s,False
sample_697,defuse_edge,f4e71c4117e78b9d59de51350e11d937808cd1ba8b933a8d3962298f13e1f34f,3,37,0,diff_name,34,s,sep_index,False
sample_697,defuse_edge,f4e71c4117e78b9d59de51350e11d937808cd1ba8b933a8d3962298f13e1f34f,11,33,0,diff_name,22,sep_index,s,False
sample_697,defuse_edge,f4e71c4117e78b9d59de51350e11d937808cd1ba8b933a8d3962298f13e1f34f,11,67,0,diff_name,56,sep_index,prefix,False
sample_697,binding,f4e71c4117e78b9d59de51350e11d937808cd1ba8b933a8d3962298f13e1f34f,3,13,1,positive,10,s,s,False
sample_697,binding,f4e71c4117e78b9d59de51350e11d937808cd1ba8b933a8d3962298f13e1f34f,3,23,1,positive,20,s,s,False
sample_697,binding,f4e71c4117e78b9d59de51350e11d937808cd1ba8b933a8d3962298f13e1f34f,3,33,1,positive,30,s,s,False
sample_697,binding,f4e71c4117e78b9d59de51350e11d937808cd1ba8b933a8d3962298f13e1f34f,3,53,1,positive,50,s,s,False
sample_697,binding,f4e71c4117e78b9d59de51350e11d937808cd1ba8b933a8d3962298f13e1f34f,5,17,1,positive,12,sep,sep,False
sample_697,binding,f4e71c4117e78b9d59de51350e11d937808cd1ba8b933a8d3962298f13e1f34f,5,45,1,positive,40,sep,sep,False
sample_697,binding,f4e71c4117e78b9d59de51350e11d937808cd1ba8b933a8d3962298f13e1f34f,5,61,1,positive,56,sep,sep,False
sample_697,binding,f4e71c4117e78b9d59de51350e11d937808cd1ba8b933a8d3962298f13e1f34f,11,27,1,positive,16,sep_index,sep_index,False
sample_697,binding,f4e71c4117e78b9d59de51350e11d937808cd1ba8b933a8d3962298f13e1f34f,11,37,1,positive,26,sep_index,sep_index,False
sample_697,binding,f4e71c4117e78b9d59de51350e11d937808cd1ba8b933a8d3962298f13e1f34f,11,41,1,positive,30,sep_index,sep_index,False
sample_697,binding,f4e71c4117e78b9d59de51350e11d937808cd1ba8b933a8d3962298f13e1f34f,11,57,1,positive,46,sep_index,sep_index,False
sample_697,binding,f4e71c4117e78b9d59de51350e11d937808cd1ba8b933a8d3962298f13e1f34f,13,23,1,positive,10,s,s,False
sample_697,binding,f4e71c4117e78b9d59de51350e11d937808cd1ba8b933a8d3962298f13e1f34f,13,33,1,positive,20,s,s,False
sample_697,binding,f4e71c4117e78b9d59de51350e11d937808cd1ba8b933a8d3962298f13e1f34f,13,53,1,positive,40,s,s,False
sample_697,binding,f4e71c4117e78b9d59de51350e11d937808cd1ba8b933a8d3962298f13e1f34f,17,45,1,positive,28,sep,sep,False
sample_697,binding,f4e71c4117e78b9d59de51350e11d937808cd1ba8b933a8d3962298f13e1f34f,17,61,1,positive,44,sep,sep,False
sample_697,binding,f4e71c4117e78b9d59de51350e11d937808cd1ba8b933a8d3962298f13e1f34f,21,67,1,positive,46,prefix,prefix,False
sample_697,binding,f4e71c4117e78b9d59de51350e11d937808cd1ba8b933a8d3962298f13e1f34f,23,33,1,positive,10,s,s,False
sample_697,binding,f4e71c4117e78b9d59de51350e11d937808cd1ba8b933a8d3962298f13e1f34f,23,53,1,positive,30,s,s,False
sample_697,binding,f4e71c4117e78b9d59de51350e11d937808cd1ba8b933a8d3962298f13e1f34f,27,37,1,positive,10,sep_index,sep_index,False
sample_697,binding,f4e71c4117e78b9d59de51350e11d937808cd1ba8b933a8d3962298f13e1f34f,27,41,1,positive,14,sep_index,sep_index,False
sample_697,binding,f4e71c4117e78b9d59de51350e11d937808cd1ba8b933a8d3962298f13e1f34f,27,57,1,positive,30,sep_index,sep_index,False
sample_697,binding,f4e71c4117e78b9d59de51350e11d937808cd1ba8b933a8d3962298f13e1f34f,31,69,1,positive,38,middle,middle,False
sample_697,binding,f4e71c4117e78b9d59de51350e11d937808cd1ba8b933a8d3962298f13e1f34f,33,53,1,positive,20,s,s,False
sample_697,binding,f4e71c4117e78b9d59de51350e11d937808cd1ba8b933a8d3962298f13e1f34f,37,41,1,positive,4,sep_index,sep_index,False
sample_697,binding,f4e71c4117e78b9d59de51350e11d937808cd1ba8b933a8d3962298f13e1f34f,37,57,1,positive,20,sep_index,sep_index,False
sample_697,binding,f4e71c4117e78b9d59de51350e11d937808cd1ba8b933a8d3962298f13e1f34f,41,57,1,positive,16,sep_index,sep_index,False
sample_697,binding,f4e71c4117e78b9d59de51350e11d937808cd1ba8b933a8d3962298f13e1f34f,45,61,1,positive,16,sep,sep,False
sample_697,binding,f4e71c4117e78b9d59de51350e11d937808cd1ba8b933a8d3962298f13e1f34f,51,73,1,positive,22,right_str,right_str,False
sample_697,binding,f4e71c4117e78b9d59de51350e11d937808cd1ba8b933a8d3962298f13e1f34f,41,67,0,diff_name,26,sep_index,prefix,False
sample_697,binding,f4e71c4117e78b9d59de51350e11d937808cd1ba8b933a8d3962298f13e1f34f,5,13,0,diff_name,8,sep,s,False
sample_697,binding,f4e71c4117e78b9d59de51350e11d937808cd1ba8b933a8d3962298f13e1f34f,1,57,0,diff_name,56,f,sep_index,False
sample_697,binding,f4e71c4117e78b9d59de51350e11d937808cd1ba8b933a8d3962298f13e1f34f,23,69,0,diff_name,46,s,middle,False
sample_697,binding,f4e71c4117e78b9d59de51350e11d937808cd1ba8b933a8d3962298f13e1f34f,1,51,0,diff_name,50,f,right_str,False
sample_697,binding,f4e71c4117e78b9d59de51350e11d937808cd1ba8b933a8d3962298f13e1f34f,31,45,0,diff_name,14,middle,sep,False
sample_697,binding,f4e71c4117e78b9d59de51350e11d937808cd1ba8b933a8d3962298f13e1f34f,61,69,0,diff_name,8,sep,middle,False
sample_697,binding,f4e71c4117e78b9d59de51350e11d937808cd1ba8b933a8d3962298f13e1f34f,31,73,0,diff_name,42,middle,right_str,False
sample_697,binding,f4e71c4117e78b9d59de51350e11d937808cd1ba8b933a8d3962298f13e1f34f,13,31,0,diff_name,18,s,middle,False
sample_697,binding,f4e71c4117e78b9d59de51350e11d937808cd1ba8b933a8d3962298f13e1f34f,1,73,0,diff_name,72,f,right_str,False
sample_697,binding,f4e71c4117e78b9d59de51350e11d937808cd1ba8b933a8d3962298f13e1f34f,3,57,0,diff_name,54,s,sep_index,False
sample_697,binding,f4e71c4117e78b9d59de51350e11d937808cd1ba8b933a8d3962298f13e1f34f,1,53,0,diff_name,52,f,s,False
sample_697,binding,f4e71c4117e78b9d59de51350e11d937808cd1ba8b933a8d3962298f13e1f34f,27,73,0,diff_name,46,sep_index,right_str,False
sample_697,binding,f4e71c4117e78b9d59de51350e11d937808cd1ba8b933a8d3962298f13e1f34f,1,11,0,diff_name,10,f,sep_index,False
sample_697,binding,f4e71c4117e78b9d59de51350e11d937808cd1ba8b933a8d3962298f13e1f34f,27,69,0,diff_name,42,sep_index,middle,False
sample_697,binding,f4e71c4117e78b9d59de51350e11d937808cd1ba8b933a8d3962298f13e1f34f,31,57,0,diff_name,26,middle,sep_index,False
sample_697,binding,f4e71c4117e78b9d59de51350e11d937808cd1ba8b933a8d3962298f13e1f34f,33,45,0,diff_name,12,s,sep,False
sample_697,binding,f4e71c4117e78b9d59de51350e11d937808cd1ba8b933a8d3962298f13e1f34f,51,53,0,diff_name,2,right_str,s,False
sample_697,binding,f4e71c4117e78b9d59de51350e11d937808cd1ba8b933a8d3962298f13e1f34f,57,61,0,diff_name,4,sep_index,sep,False
sample_697,binding,f4e71c4117e78b9d59de51350e11d937808cd1ba8b933a8d3962298f13e1f34f,61,67,0,diff_name,6,sep,prefix,False
sample_697,binding,f4e71c4117e78b9d59de51350e11d937808cd1ba8b933a8d3962298f13e1f34f,37,51,0,diff_name,14,sep_index,right_str,False
sample_697,binding,f4e71c4117e78b9d59de51350e11d937808cd1ba8b933a8d3962298f13e1f34f,13,69,0,diff_name,56,s,middle,False
sample_697,binding,f4e71c4117e78b9d59de51350e11d937808cd1ba8b933a8d3962298f13e1f34f,3,31,0,diff_name,28,s,middle,False
sample_697,binding,f4e71c4117e78b9d59de51350e11d937808cd1ba8b933a8d3962298f13e1f34f,11,67,0,diff_name,56,sep_index,prefix,False
sample_697,binding,f4e71c4117e78b9d59de51350e11d937808cd1ba8b933a8d3962298f13e1f34f,13,27,0,diff_name,14,s,sep_index,False
sample_697,binding,f4e71c4117e78b9d59de51350e11d937808cd1ba8b933a8d3962298f13e1f34f,5,37,0,diff_name,32,sep,sep_index,False
sample_697,binding,f4e71c4117e78b9d59de51350e11d937808cd1ba8b933a8d3962298f13e1f34f,21,61,0,diff_name,40,prefix,sep,False
