task,layer,filler_type,filler_target,stratum,filler_tokens_mean,accuracy,n
defuse_edge,15,lexical_decoy,100,diff_name,119.0,1.0,1380
defuse_edge,15,lexical_decoy,100,distance_matched,119.0,1.0,429
defuse_edge,15,lexical_decoy,100,positive,119.0,0.48478260869565215,460
defuse_edge,15,lexical_decoy,100,same_name_diff_binding,119.0,0.8597285067873304,221
defuse_edge,15,lexical_decoy,200,all_pairs,215.0,0.8712192079825382,3207
defuse_edge,15,lexical_decoy,200,diff_name,215.0,1.0,1860
defuse_edge,15,lexical_decoy,200,distance_matched,215.0,1.0,506
defuse_edge,15,lexical_decoy,200,positive,215.0,0.4096774193548387,620
defuse_edge,15,lexical_decoy,200,same_name_diff_binding,215.0,0.7873303167420814,221
defuse_edge,15,lexical_decoy,500,all_pairs,519.0,0.8393831107767538,5317
defuse_edge,15,lexical_decoy,500,diff_name,519.0,1.0,3180
defuse_edge,15,lexical_decoy,500,distance_matched,519.0,1.0,856
defuse_edge,15,lexical_decoy,500,positive,519.0,0.24245283018867925,1060
defuse_edge,15,lexical_decoy,500,same_name_diff_binding,519.0,0.7692307692307693,221
defuse_edge,15,lexical_decoy,1000,all_pairs,1023.0,0.8397083432942865,8366
defuse_edge,15,lexical_decoy,1000,diff_name,1023.0,1.0,5340
defuse_edge,15,lexical_decoy,1000,distance_matched,1023.0,1.0,1025
defuse_edge,15,lexical_decoy,1000,positive,1023.0,0.27640449438202247,1780
defuse_edge,15,lexical_decoy,1000,same_name_diff_binding,1023.0,0.7601809954751131,221
defuse_edge,15,scope_shadow,0,all_pairs,0.0,0.9992922859164898,1413
defuse_edge,15,scope_shadow,0,diff_name,0.0,0.9986149584487535,722
defuse_edge,15,scope_shadow,0,distance_matched,0.0,1.0,210
defuse_edge,15,scope_shadow,0,positive,0.0,1.0,260
defuse_edge,15,scope_shadow,0,same_name_diff_binding,0.0,1.0,221
defuse_edge,15,scope_shadow,50,all_pairs,53.0,0.9182039679777236,2873
defuse_edge,15,scope_shadow,50,diff_name,53.0,0.9945454545454545,1100
defuse_edge,15,scope_shadow,50,distance_matched,53.0,0.9447368421052632,380
defuse_edge,15,scope_shadow,50,positive,53.0,0.7605263157894737,380
defuse_edge,15,scope_shadow,50,same_name_diff_binding,53.0,0.8845014807502468,1013
defuse_edge,15,scope_shadow,100,all_pairs,107.0,0.9243731193580742,4985
defuse_edge,15,scope_shadow,100,diff_name,107.0,0.9979452054794521,1460
defuse_edge,15,scope_shadow,100,distance_matched,107.0,0.968,500
defuse_edge,15,scope_shadow,100,positive,107.0,0.564,500
defuse_edge,15,scope_shadow,100,same_name_diff_binding,107.0,0.9445544554455445,2525
defuse_edge,15,scope_shadow,200,all_pairs,219.0,0.9447620723018735,11369
defuse_edge,15,scope_shadow,200,diff_name,219.0,0.9986238532110092,2180
defuse_edge,15,scope_shadow,200,distance_matched,219.0,0.9837837837837838,740
defuse_edge,15,scope_shadow,200,positive,219.0,0.3675675675675676,740
defuse_edge,15,scope_shadow,200,same_name_diff_binding,219.0,0.9811908159294331,7709
defuse_edge,15,scope_shadow,500,all_pairs,519.0,0.9529733009708737,39552
defuse_edge,15,scope_shadow,500,diff_name,519.0,0.9922110552763819,3980
defuse_edge,15,scope_shadow,500,distance_matched,519.0,0.9875389408099688,963
defuse_edge,15,scope_shadow,500,positive,519.0,0.24029850746268658,1340
defuse_edge,15,scope_shadow,500,same_name_diff_binding,519.0,0.9759836484414921,33269
defuse_edge,15,scope_shadow,1000,all_pairs,1019.0,0.9189094666560687,125810
defuse_edge,15,scope_shadow,1000,diff_name,1019.0,0.9805157593123209,6980
defuse_edge,15,scope_shadow,1000,distance_matched,1019.0,0.9855072463768116,621
defuse_edge,15,scope_shadow,1000,positive,1019.0,0.16025641025641027,2340
defuse_edge,15,scope_shadow,1000,same_name_diff_binding,1019.0,0.9301625111116865,115869
defuse_edge,19,comment_prose,0,all_pairs,0.0,0.9985815602836879,1410
defuse_edge,19,comment_prose,0,diff_name,0.0,1.0,722
defuse_edge,19,comment_prose,0,distance_matched,0.0,1.0,207
defuse_edge,19,comment_prose,0,positive,0.0,1.0,260
defuse_edge,19,comment_prose,0,same_name_diff_binding,0.0,0.9909502262443439,221
defuse_edge,19,comment_prose,50,all_pairs,57.0,0.9890510948905109,1370
defuse_edge,19,comment_prose,50,diff_name,57.0,1.0,722
defuse_edge,19,comment_prose,50,distance_matched,57.0,1.0,167
defuse_edge,19,comment_prose,50,positive,57.0,0.9961538461538462,260
defuse_edge,19,comment_prose,50,same_name_diff_binding,57.0,0.9366515837104072,221
defuse_edge,19,comment_prose,100,all_pairs,115.0,0.9817651349380014,1371
defuse_edge,19,comment_prose,100,diff_name,115.0,0.997229916897507,722
defuse_edge,19,comment_prose,100,distance_matched,115.0,1.0,168
defuse_edge,19,comment_prose,100,positive,115.0,1.0,260
defuse_edge,19,comment_prose,100,same_name_diff_binding,115.0,0.8959276018099548,221
defuse_edge,19,comment_prose,200,all_pairs,202.0,0.9730320699708455,1372
defuse_edge,19,comment_prose,200,diff_name,202.0,0.997229916897507,722
defuse_edge,19,comment_prose,200,distance_matched,202.0,1.0,169
defuse_edge,19,comment_prose,200,positive,202.0,0.9961538461538462,260
defuse_edge,19,comment_prose,200,same_name_diff_binding,202.0,0.8461538461538461,221
defuse_edge,19,comment_prose,500,all_pairs,529.0,0.9730517115804806,1373
defuse_edge,19,comment_prose,500,diff_name,529.0,0.997229916897507,722
defuse_edge,19,comment_prose,500,distance_matched,529.0,1.0,170
defuse_edge,19,comment_prose,500,positive,529.0,0.9961538461538462,260
defuse_edge,19,comment_prose,500,same_name_diff_binding,529.0,0.8461538461538461,221
defuse_edge,19,comment_prose,1000,all_pairs,1009.0,0.9452554744525548,1370
defuse_edge,19,comment_prose,1000,diff_name,1009.0,0.9986149584487535,722
defuse_edge,19,comment_prose,1000,distance_matched,1009.0,1.0,167
defuse_edge,19,comment_prose,1000,positive,1009.0,0.9923076923076923,260
defuse_edge,19,comment_prose,1000,same_name_diff_binding,1009.0,0.6742081447963801,221
defuse_edge,19,competing_update,0,all_pairs,0.0,0.9985845718329794,1413
defuse_edge,19,competing_update,0,diff_name,0.0,1.0,722
defuse_edge,19,competing_update,0,distance_matched,0.0,1.0,210
defuse_edge,19,competing_update,0,positive,0.0,1.0,260
defuse_edge,19,competing_update,0,same_name_diff_binding,0.0,0.9909502262443439,221
defuse_edge,19,competing_update,50,all_pairs,55.0,0.9295058139534884,1376
defuse_edge,19,competing_update,50,diff_name,55.0,1.0,722
defuse_edge,19,competing_update,50,distance_matched,55.0,1.0,173
defuse_edge,19,competing_update,50,positive,55.0,0.6576923076923077,260
defuse_edge,19,competing_update,50,same_name_diff_binding,55.0,0.9638009049773756,221
defuse_edge,19,competing_update,100,all_pairs,103.0,0.7819767441860465,1376
defuse_edge,19,competing_update,100,diff_name,103.0,0.8060941828254847,722
defuse_edge,19,competing_update,100,distance_matched,103.0,0.815028901734104,173
defuse_edge,19,competing_update,100,positive,103.0,0.8538461538461538,260
defuse_edge,19,competing_update,100,same_name_diff_binding,103.0,0.5927601809954751,221
defuse_edge,19,competing_update,200,all_pairs,205.0,0.7792302106027597,1377
defuse_edge,19,competing_update,200,diff_name,205.0,0.8587257617728532,722
defuse_edge,19,competing_update,200,distance_matched,205.0,0.6551724137931034,174
defuse_edge,19,competing_update,200,positive,205.0,0.6576923076923077,260
defuse_edge,19,competing_update,200,same_name_diff_binding,205.0,0.7601809954751131,221
defuse_edge,19,competing_update,500,all_pairs,505.0,0.8841951930080116,1373
defuse_edge,19,competing_update,500,diff_name,505.0,0.9681440443213296,722
defuse_edge,19,competing_update,500,distance_matched,505.0,0.9882352941176471,170
defuse_edge,19,competing_update,500,positive,505.0,0.6615384615384615,260
defuse_edge,19,competing_update,500,same_name_diff_binding,505.0,0.7918552036199095,221
defuse_edge,19,competing_update,1000,all_pairs,1002.0,0.9043062200956937,1463
defuse_edge,19,competing_update,1000,diff_name,1002.0,0.997229916897507,722
defuse_edge,19,competing_update,1000,distance_matched,1002.0,1.0,260
defuse_edge,19,competing_update,1000,positive,1002.0,0.6076923076923076,260
defuse_edge,19,competing_update,1000,same_name_diff_binding,1002.0,0.8371040723981901,221
defuse_edge,19,dead_code,0,all_pairs,0.0,0.9985815602836879,1410
defuse_edge,19,dead_code,0,diff_name,0.0,1.0,722
defuse_edge,19,dead_code,0,distance_matched,0.0,1.0,207
defuse_edge,19,dead_code,0,positive,0.0,1.0,260
defuse_edge,19,dead_code,0,same_name_diff_binding,0.0,0.9909502262443439,221
defuse_edge,19,dead_code,50,all_pairs,51.0,0.9406559083810515,1921
defuse_edge,19,dead_code,50,diff_name,51.0,0.9862745098039216,1020
defuse_edge,19,dead_code,50,distance_matched,51.0,1.0,340
defuse_edge,19,dead_code,50,positive,51.0,0.8764705882352941,340
defuse_edge,19,dead_code,50,same_name_diff_binding,51.0,0.7375565610859729,221
defuse_edge,19,dead_code,100,all_pairs,103.0,0.940973718224903,2321
defuse_edge,19,dead_code,100,diff_name,103.0,0.9873015873015873,1260
defuse_edge,19,dead_code,100,distance_matched,103.0,0.9904761904761905,420
defuse_edge,19,dead_code,100,positive,103.0,0.9,420
defuse_edge,19,dead_code,100,same_name_diff_binding,103.0,0.6606334841628959,221
defuse_edge,19,dead_code,200,all_pairs,207.0,0.9301505927587311,3121
defuse_edge,19,dead_code,200,diff_name,207.0,0.9718390804597701,1740
defuse_edge,19,dead_code,200,distance_matched,207.0,0.9241379310344827,580
defuse_edge,19,dead_code,200,positive,207.0,0.9275862068965517,580
defuse_edge,19,dead_code,200,same_name_diff_binding,207.0,0.6244343891402715,221
defuse_edge,19,dead_code,500,all_pairs,529.0,0.89287727870701,5321
defuse_edge,19,dead_code,500,diff_name,529.0,0.9258169934640523,3060
defuse_edge,19,dead_code,500,distance_matched,529.0,0.846078431372549,1020
defuse_edge,19,dead_code,500,positive,529.0,0.9137254901960784,1020
defuse_edge,19,dead_code,500,same_name_diff_binding,529.0,0.5565610859728507,221
defuse_edge,19,dead_code,1000,all_pairs,1009.0,0.8930876657669288,8521
defuse_edge,19,dead_code,1000,diff_name,1009.0,0.9138554216867469,4980
defuse_edge,19,dead_code,1000,distance_matched,1009.0,0.8475903614457831,1660
defuse_edge,19,dead_code,1000,positive,1009.0,0.922289156626506,1660
defuse_edge,19,dead_code,1000,same_name_diff_binding,1009.0,0.5475113122171946,221
defuse_edge,19,lexical_decoy,0,all_pairs,0.0,0.9985855728429985,1414
defuse_edge,19,lexical_decoy,0,diff_name,0.0,1.0,722
defuse_edge,19,lexical_decoy,0,distance_matched,0.0,1.0,211
defuse_edge,19,lexical_decoy,0,positive,0.0,1.0,260
defuse_edge,19,lexical_decoy,0,same_name_diff_binding,0.0,0.9909502262443439,221
defuse_edge,19,lexical_decoy,50,all_pairs,71.0,0.9274881516587677,2110
defuse_edge,19,lexical_decoy,50,diff_name,71.0,0.9973684210526316,1140
defuse_edge,19,lexical_decoy,50,distance_matched,71.0,1.0,369
defuse_edge,19,lexical_decoy,50,positive,71.0,0.8184210526315789,380
defuse_edge,19,lexical_decoy,50,same_name_diff_binding,71.0,0.6334841628959276,221
defuse_edge,19,lexical_decoy,100,all_pairs,119.0,0.9293172690763052,2490
defuse_edge,19,lexical_decoy,100,diff_name,119.0,0.9920289855072464,1380
defuse_edge,19,lexical_decoy,100,distance_matched,119.0,0.9557109557109557,429
defuse_edge,19,lexical_decoy,100,positive,119.0,0.8434782608695652,460
defuse_edge,19,lexical_decoy,100,same_name_diff_binding,119.0,0.665158371040724,221
defuse_edge,19,lexical_decoy,200,all_pairs,215.0,0.9061428125974431,3207
defuse_edge,19,lexical_decoy,200,diff_name,215.0,0.9881720430107527,1860
defuse_edge,19,lexical_decoy,200,distance_matched,215.0,0.7964426877470355,506
defuse_edge,19,lexical_decoy,200,positive,215.0,0.867741935483871,620
defuse_edge,19,lexical_decoy,200,same_name_diff_binding,215.0,0.5746606334841629,221
defuse_edge,19,lexical_decoy,500,all_pairs,519.0,0.9509121685160805,5317
defuse_edge,19,lexical_decoy,500,diff_name,519.0,0.9814465408805031,3180
defuse_edge,19,lexical_decoy,500,distance_matched,519.0,0.9789719626168224,856
defuse_edge,19,lexical_decoy,500,positive,519.0,0.910377358490566,1060
defuse_edge,19,lexical_decoy,500,same_name_diff_binding,519.0,0.5972850678733032,221
defuse_edge,19,lexical_decoy,1000,all_pairs,1023.0,0.9496772651207267,8366
defuse_edge,19,lexical_decoy,1000,diff_name,1023.0,0.9546816479400749,5340
defuse_edge,19,lexical_decoy,1000,distance_matched,1023.0,1.0,1025
defuse_edge,19,lexical_decoy,1000,positive,1023.0,0.9337078651685393,1780
defuse_edge,19,lexical_decoy,1000,same_name_diff_binding,1023.0,0.7239819004524887,221
defuse_edge,19,scope_shadow,0,all_pairs,0.0,0.9985845718329794,1413
defuse_edge,19,scope_shadow,0,diff_name,0.0,1.0,722
defuse_edge,19,scope_shadow,0,distance_matched,0.0,1.0,210
defuse_edge,19,scope_shadow,0,positive,0.0,1.0,260
defuse_edge,19,scope_shadow,0,same_name_diff_binding,0.0,0.9909502262443439,221
defuse_edge,19,scope_shadow,50,all_pairs,53.0,0.9035851026801253,2873
defuse_edge,19,scope_shadow,50,diff_name,53.0,0.99,1100
defuse_edge,19,scope_shadow,50,distance_matched,53.0,0.9789473684210527,380
defuse_edge,19,scope_shadow,50,positive,53.0,0.6210526315789474,380
defuse_edge,19,scope_shadow,50,same_name_diff_binding,53.0,0.8874629812438302,1013
defuse_edge,19,scope_shadow,100,all_pairs,107.0,0.9175526579739217,4985
defuse_edge,19,scope_shadow,100,diff_name,107.0,0.9945205479452055,1460
defuse_edge,19,scope_shadow,100,distance_matched,107.0,0.996,500
defuse_edge,19,scope_shadow,100,positive,107.0,0.47,500
defuse_edge,19,scope_shadow,100,same_name_diff_binding,107.0,0.9461386138613861,2525
defuse_edge,19,scope_shadow,200,all_pairs,219.0,0.9408918990236609,11369
defuse_edge,19,scope_shadow,200,diff_name,219.0,0.9972477064220183,2180
defuse_edge,19,scope_shadow,200,distance_matched,219.0,0.9851351351351352,740
defuse_edge,19,scope_shadow,200,positive,219.0,0.30405405405405406,740
defuse_edge,19,scope_shadow,200,same_name_diff_binding,219.0,0.9818394084835906,7709
defuse_edge,19,scope_shadow,500,all_pairs,519.0,0.9555774676375405,39552
defuse_edge,19,scope_shadow,500,diff_name,519.0,0.9962311557788944,3980
defuse_edge,19,scope_shadow,500,distance_matched,519.0,0.9979231568016614,963
defuse_edge,19,scope_shadow,500,positive,519.0,0.21865671641791046,1340
defuse_edge,19,scope_shadow,500,same_name_diff_binding,519.0,0.9791697977095795,33269
defuse_edge,19,scope_shadow,1000,all_pairs,1019.0,0.9009458707574914,125810
defuse_edge,19,scope_shadow,1000,diff_name,1019.0,0.9969914040114614,6980
defuse_edge,19,scope_shadow,1000,distance_matched,1019.0,0.9919484702093397,621
defuse_edge,19,scope_shadow,1000,positive,1019.0,0.22393162393162394,2340
defuse_edge,19,scope_shadow,1000,same_name_diff_binding,1019.0,0.9083447686611604,115869
defuse_edge,23,comment_prose,0,all_pairs,0.0,1.0,1410
defuse_edge,23,comment_prose,0,diff_name,0.0,1.0,722
defuse_edge,23,comment_prose,0,distance_matched,0.0,1.0,207
defuse_edge,23,comment_prose,0,positive,0.0,1.0,260
defuse_edge,23,comment_prose,0,same_name_diff_binding,0.0,1.0,221
defuse_edge,23,comment_prose,50,all_pairs,57.0,0.9715328467153285,1370
defuse_edge,23,comment_prose,50,diff_name,57.0,1.0,722
defuse_edge,23,comment_prose,50,distance_matched,57.0,1.0,167
defuse_edge,23,comment_prose,50,positive,57.0,0.9961538461538462,260
defuse_edge,23,comment_prose,50,same_name_diff_binding,57.0,0.8280542986425339,221
defuse_edge,23,comment_prose,100,all_pairs,115.0,0.9613420860685631,1371
defuse_edge,23,comment_prose,100,diff_name,115.0,0.997229916897507,722
defuse_edge,23,comment_prose,100,distance_matched,115.0,1.0,168
defuse_edge,23,comment_prose,100,positive,115.0,1.0,260
defuse_edge,23,comment_prose,100,same_name_diff_binding,115.0,0.7692307692307693,221
defuse_edge,23,comment_prose,200,all_pairs,202.0,0.9409620991253644,1372
defuse_edge,23,comment_prose,200,diff_name,202.0,0.997229916897507,722
defuse_edge,23,comment_prose,200,distance_matched,202.0,1.0,169
defuse_edge,23,comment_prose,200,positive,202.0,0.9961538461538462,260
defuse_edge,23,comment_prose,200,same_name_diff_binding,202.0,0.6470588235294118,221
defuse_edge,23,comment_prose,500,all_pairs,529.0,0.9482884195193008,1373
defuse_edge,23,comment_prose,500,diff_name,529.0,0.9944598337950139,722
defuse_edge,23,comment_prose,500,distance_matched,529.0,1.0,170
defuse_edge,23,comment_prose,500,positive,529.0,0.9961538461538462,260
defuse_edge,23,comment_prose,500,same_name_diff_binding,529.0,0.7013574660633484,221
defuse_edge,23,comment_prose,1000,all_pairs,1009.0,0.927007299270073,1370
defuse_edge,23,comment_prose,1000,diff_name,1009.0,0.9930747922437673,722
defuse_edge,23,comment_prose,1000,distance_matched,1009.0,1.0,167
defuse_edge,23,comment_prose,1000,positive,1009.0,0.9884615384615385,260
defuse_edge,23,comment_prose,1000,same_name_diff_binding,1009.0,0.583710407239819,221
defuse_edge,23,competing_update,0,all_pairs,0.0,1.0,1413
defuse_edge,23,competing_update,0,diff_name,0.0,1.0,722
defuse_edge,23,competing_update,0,distance_matched,0.0,1.0,210
defuse_edge,23,competing_update,0,positive,0.0,1.0,260
defuse_edge,23,competing_update,0,same_name_diff_binding,0.0,1.0,221
defuse_edge,23,competing_update,50,all_pairs,55.0,0.9229651162790697,1376
defuse_edge,23,competing_update,50,diff_name,55.0,1.0,722
defuse_edge,23,competing_update,50,distance_matched,55.0,1.0,173
defuse_edge,23,competing_update,50,positive,55.0,0.6307692307692307,260
defuse_edge,23,competing_update,50,same_name_diff_binding,55.0,0.9547511312217195,221
defuse_edge,23,competing_update,100,all_pairs,103.0,0.8372093023255814,1376
defuse_edge,23,competing_update,100,diff_name,103.0,0.8753462603878116,722
defuse_edge,23,competing_update,100,distance_matched,103.0,0.9017341040462428,173
defuse_edge,23,competing_update,100,positive,103.0,0.8038461538461539,260
defuse_edge,23,competing_update,100,same_name_diff_binding,103.0,0.7013574660633484,221
defuse_edge,23,competing_update,200,all_pairs,205.0,0.8344226579520697,1377
defuse_edge,23,competing_update,200,diff_name,205.0,0.909972299168975,722
defuse_edge,23,competing_update,200,distance_matched,205.0,0.735632183908046,174
defuse_edge,23,competing_update,200,positive,205.0,0.7423076923076923,260
defuse_edge,23,competing_update,200,same_name_diff_binding,205.0,0.7737556561085973,221
defuse_edge,23,competing_update,500,all_pairs,505.0,0.9067734887108522,1373
defuse_edge,23,competing_update,500,diff_name,505.0,0.9847645429362881,722
defuse_edge,23,competing_update,500,distance_matched,505.0,1.0,170
defuse_edge,23,competing_update,500,positive,505.0,0.7192307692307692,260
defuse_edge,23,competing_update,500,same_name_diff_binding,505.0,0.8009049773755657,221
defuse_edge,23,competing_update,1000,all_pairs,1002.0,0.9090909090909091,1463
defuse_edge,23,competing_update,1000,diff_name,1002.0,1.0,722
defuse_edge,23,competing_update,1000,distance_matched,1002.0,1.0,260
defuse_edge,23,competing_update,1000,positive,1002.0,0.6576923076923077,260
defuse_edge,23,competing_update,1000,same_name_diff_binding,1002.0,0.8009049773755657,221
defuse_edge,23,dead_code,0,all_pairs,0.0,1.0,1410
defuse_edge,23,dead_code,0,diff_name,0.0,1.0,722
defuse_edge,23,dead_code,0,distance_matched,0.0,1.0,207
defuse_edge,23,dead_code,0,positive,0.0,1.0,260
defuse_edge,23,dead_code,0,same_name_diff_binding,0.0,1.0,221
defuse_edge,23,dead_code,50,all_pairs,51.0,0.9271212909942738,1921
defuse_edge,23,dead_code,50,diff_name,51.0,0.9950980392156863,1020
defuse_edge,23,dead_code,50,distance_matched,51.0,1.0,340
defuse_edge,23,dead_code,50,positive,51.0,0.8029411764705883,340
defuse_edge,23,dead_code,50,same_name_diff_binding,51.0,0.6923076923076923,221
defuse_edge,23,dead_code,100,all_pairs,103.0,0.8716070659198621,2321
defuse_edge,23,dead_code,100,diff_name,103.0,0.9841269841269841,1260
defuse_edge,23,dead_code,100,distance_matched,103.0,0.7166666666666667,420
defuse_edge,23,dead_code,100,positive,103.0,0.8404761904761905,420
defuse_edge,23,dead_code,100,same_name_diff_binding,103.0,0.583710407239819,221
defuse_edge,23,dead_code,200,all_pairs,207.0,0.8237744312720282,3121
defuse_edge,23,dead_code,200,diff_name,207.0,0.9086206896551724,1740
defuse_edge,23,dead_code,200,distance_matched,207.0,0.6086206896551725,580
defuse_edge,23,dead_code,200,positive,207.0,0.8844827586206897,580
defuse_edge,23,dead_code,200,same_name_diff_binding,207.0,0.5610859728506787,221
defuse_edge,23,dead_code,500,all_pairs,529.0,0.7498590490509303,5321
defuse_edge,23,dead_code,500,diff_name,529.0,0.7820261437908497,3060
defuse_edge,23,dead_code,500,distance_matched,529.0,0.5137254901960784,1020
defuse_edge,23,dead_code,500,positive,529.0,0.9313725490196079,1020
defuse_edge,23,dead_code,500,same_name_diff_binding,529.0,0.5565610859728507,221
defuse_edge,23,dead_code,1000,all_pairs,1009.0,0.6636545006454642,8521
defuse_edge,23,dead_code,1000,diff_name,1009.0,0.6014056224899599,4980
defuse_edge,23,dead_code,1000,distance_matched,1009.0,0.5698795180722892,1660
defuse_edge,23,dead_code,1000,positive,1009.0,0.958433734939759,1660
defuse_edge,23,dead_code,1000,same_name_diff_binding,1009.0,0.5565610859728507,221
defuse_edge,23,lexical_decoy,0,all_pairs,0.0,1.0,1414
defuse_edge,23,lexical_decoy,0,diff_name,0.0,1.0,722
defuse_edge,23,lexical_decoy,0,distance_matched,0.0,1.0,211
defuse_edge,23,lexical_decoy,0,positive,0.0,1.0,260
defuse_edge,23,lexical_decoy,0,same_name_diff_binding,0.0,1.0,221
defuse_edge,23,lexical_decoy,50,all_pairs,71.0,0.9118483412322275,2110
defuse_edge,23,lexical_decoy,50,diff_name,71.0,0.9675438596491228,1140
defuse_edge,23,lexical_decoy,50,distance_matched,71.0,1.0,369
defuse_edge,23,lexical_decoy,50,positive,71.0,0.881578947368421,380
defuse_edge,23,lexical_decoy,50,same_name_diff_binding,71.0,0.5294117647058824,221
defuse_edge,23,lexical_decoy,100,all_pairs,119.0,0.8919678714859438,2490
defuse_edge,23,lexical_decoy,100,diff_name,119.0,0.9427536231884058,1380
defuse_edge,23,lexical_decoy,100,distance_matched,119.0,0.9557109557109557,429
defuse_edge,23,lexical_decoy,100,positive,119.0,0.8521739130434782,460
defuse_edge,23,lexical_decoy,100,same_name_diff_binding,119.0,0.5339366515837104,221
defuse_edge,23,lexical_decoy,200,all_pairs,215.0,0.8493919550982226,3207
defuse_edge,23,lexical_decoy,200,diff_name,215.0,0.8758064516129033,1860
defuse_edge,23,lexical_decoy,200,distance_matched,215.0,0.8399209486166008,506
defuse_edge,23,lexical_decoy,200,positive,215.0,0.885483870967742,620
defuse_edge,23,lexical_decoy,200,same_name_diff_binding,215.0,0.5475113122171946,221
defuse_edge,23,lexical_decoy,500,all_pairs,519.0,0.8324242994169645,5317
defuse_edge,23,lexical_decoy,500,diff_name,519.0,0.8245283018867925,3180
defuse_edge,23,lexical_decoy,500,distance_matched,519.0,0.8072429906542056,856
defuse_edge,23,lexical_decoy,500,positive,519.0,0.939622641509434,1060
defuse_edge,23,lexical_decoy,500,same_name_diff_binding,519.0,0.5294117647058824,221
defuse_edge,23,lexical_decoy,1000,all_pairs,1023.0,0.8065981353095865,8366
defuse_edge,23,lexical_decoy,1000,diff_name,1023.0,0.7363295880149813,5340
defuse_edge,23,lexical_decoy,1000,distance_matched,1023.0,0.9521951219512195,1025
defuse_edge,23,lexical_decoy,1000,positive,1023.0,0.9674157303370786,1780
defuse_edge,23,lexical_decoy,1000,same_name_diff_binding,1023.0,0.5339366515837104,221
defuse_edge,23,scope_shadow,0,all_pairs,0.0,1.0,1413
defuse_edge,23,scope_shadow,0,diff_name,0.0,1.0,722
defuse_edge,23,scope_shadow,0,distance_matched,0.0,1.0,210
defuse_edge,23,scope_shadow,0,positive,0.0,1.0,260
defuse_edge,23,scope_shadow,0,same_name_diff_binding,0.0,1.0,221
defuse_edge,23,scope_shadow,50,all_pairs,53.0,0.7977723633832231,2873
defuse_edge,23,scope_shadow,50,diff_name,53.0,0.9954545454545455,1100
defuse_edge,23,scope_shadow,50,distance_matched,53.0,0.48947368421052634,380
defuse_edge,23,scope_shadow,50,positive,53.0,0.7578947368421053,380
defuse_edge,23,scope_shadow,50,same_name_diff_binding,53.0,0.7137216189536032,1013
defuse_edge,23,scope_shadow,100,all_pairs,107.0,0.8499498495486459,4985
defuse_edge,23,scope_shadow,100,diff_name,107.0,0.9965753424657534,1460
defuse_edge,23,scope_shadow,100,distance_matched,107.0,0.74,500
defuse_edge,23,scope_shadow,100,positive,107.0,0.552,500
defuse_edge,23,scope_shadow,100,same_name_diff_binding,107.0,0.8459405940594059,2525
defuse_edge,23,scope_shadow,200,all_pairs,219.0,0.8962969478406192,11369
defuse_edge,23,scope_shadow,200,diff_name,219.0,0.9990825688073395,2180
defuse_edge,23,scope_shadow,200,distance_matched,219.0,0.8324324324324325,740
defuse_edge,23,scope_shadow,200,positive,219.0,0.3581081081081081,740
defuse_edge,23,scope_shadow,200,same_name_diff_binding,219.0,0.9250227007393955,7709
defuse_edge,23,scope_shadow,500,all_pairs,519.0,0.9054156553398058,39552
defuse_edge,23,scope_shadow,500,diff_name,519.0,0.9987437185929648,3980
defuse_edge,23,scope_shadow,500,distance_matched,519.0,0.8390446521287642,963
defuse_edge,23,scope_shadow,500,positive,519.0,0.24477611940298508,1340
defuse_edge,23,scope_shadow,500,same_name_diff_binding,519.0,0.922780967266825,33269
defuse_edge,23,scope_shadow,1000,all_pairs,1019.0,0.8280343374930451,125810
defuse_edge,23,scope_shadow,1000,diff_name,1019.0,0.9964183381088825,6980
defuse_edge,23,scope_shadow,1000,distance_matched,1019.0,0.8502415458937198,621
defuse_edge,23,scope_shadow,1000,positive,1019.0,0.35854700854700855,2340
defuse_edge,23,scope_shadow,1000,same_name_diff_binding,1019.0,0.8272531911037465,115869
defuse_edge,27,comment_prose,0,all_pairs,0.0,0.9971631205673759,1410
defuse_edge,27,comment_prose,0,diff_name,0.0,1.0,722
defuse_edge,27,comment_prose,0,distance_matched,0.0,0.9951690821256038,207
defuse_edge,27,comment_prose,0,positive,0.0,1.0,260
defuse_edge,27,comment_prose,0,same_name_diff_binding,0.0,0.9864253393665159,221
defuse_edge,27,comment_prose,50,all_pairs,57.0,0.9408759124087591,1370
defuse_edge,27,comment_prose,50,diff_name,57.0,0.9889196675900277,722
defuse_edge,27,comment_prose,50,distance_matched,57.0,1.0,167
defuse_edge,27,comment_prose,50,positive,57.0,0.9884615384615385,260
defuse_edge,27,comment_prose,50,same_name_diff_binding,57.0,0.6832579185520362,221
defuse_edge,27,comment_prose,100,all_pairs,115.0,0.9285193289569658,1371
defuse_edge,27,comment_prose,100,diff_name,115.0,0.9833795013850416,722
defuse_edge,27,comment_prose,100,distance_matched,115.0,1.0,168
defuse_edge,27,comment_prose,100,positive,115.0,1.0,260
defuse_edge,27,comment_prose,100,same_name_diff_binding,115.0,0.6108597285067874,221
defuse_edge,27,comment_prose,200,all_pairs,202.0,0.9190962099125365,1372
defuse_edge,27,comment_prose,200,diff_name,202.0,0.9750692520775623,722
defuse_edge,27,comment_prose,200,distance_matched,202.0,1.0,169
defuse_edge,27,comment_prose,200,positive,202.0,0.9961538461538462,260
defuse_edge,27,comment_prose,200,same_name_diff_binding,202.0,0.583710407239819,221
