pair_id,base_id,template,op_family,split,variant,bound_value,bound_answer,other_answer,logp_bound,logp_other,logit_diff,correct,argmax_token_id,argmax_is_bound_answer,argmax_is_other_answer,error_type,both_counterfactuals_correct
base_0058_threshold,base_0058,call_frame,threshold,calib,source,5,0,1,-0.5888434052467346,-0.8232184052467346,0.234375,True,15,True,False,correct,True
base_0058_threshold,base_0058,call_frame,threshold,calib,target,7,1,0,-0.49131572246551514,-0.9600657224655151,0.46875,True,16,True,False,correct,True
base_0058_modulus,base_0058,call_frame,modulus,calib,source,5,1,3,-0.9208675026893616,-1.3427424430847168,0.4218749403953552,True,16,True,False,correct,True
base_0058_modulus,base_0058,call_frame,modulus,calib,target,7,3,1,-0.09831409156322479,-3.613939046859741,3.5156249552965164,True,18,True,False,correct,True
base_0058_index,base_0058,call_frame,index,calib,source,5,3,2,-1.8298892974853516,-3.2673892974853516,1.4375,True,23,False,False,other,False
base_0058_index,base_0058,call_frame,index,calib,target,7,2,3,-2.9180185794830322,-1.7617685794830322,-1.15625,False,18,False,True,wrong_binding,False
base_0059_affine,base_0059,padded_shadow,affine,test,source,7,8,6,-0.4905089735984802,-5.053009033203125,4.562500059604645,True,23,True,False,correct,True
base_0059_affine,base_0059,padded_shadow,affine,test,target,5,6,8,-0.7065850496292114,-3.378459930419922,2.6718748807907104,True,21,True,False,correct,True
base_0059_mul_sub,base_0059,padded_shadow,mul_sub,test,source,7,8,4,-3.6597447395324707,-2.7847447395324707,-0.875,False,16,False,False,other,False
base_0059_mul_sub,base_0059,padded_shadow,mul_sub,test,target,5,4,8,-2.7994766235351562,-3.1744766235351562,0.375,True,16,False,False,other,False
base_0059_threshold,base_0059,padded_shadow,threshold,test,source,7,1,0,-0.7442657947540283,-0.6505157947540283,-0.09375,False,15,False,True,wrong_binding,False
base_0059_threshold,base_0059,padded_shadow,threshold,test,target,5,0,1,-0.4150618314743042,-1.0869368314743042,0.671875,True,15,True,False,correct,False
base_0059_modulus,base_0059,padded_shadow,modulus,test,source,7,3,1,-0.21101528406143188,-2.773515224456787,2.5624999403953552,True,18,True,False,correct,True
base_0059_modulus,base_0059,padded_shadow,modulus,test,target,5,1,3,-0.6621531248092651,-1.2090281248092651,0.546875,True,16,True,False,correct,True
base_0059_index,base_0059,padded_shadow,index,test,source,7,9,4,-2.549583911895752,-2.518333911895752,-0.03125,False,21,False,False,other,False
base_0059_index,base_0059,padded_shadow,index,test,target,5,4,9,-2.7993052005767822,-2.7993052005767822,0.0,False,21,False,False,other,False
